word,group,fit,lwr,upr,word_caps,nLangs,nRegions,cardinal,topCardinal,fitProp_fit,fitProp_lwr,fitProp_upr,obs,obs_OR,myvar
SS_fs,continuant-voice,-0.026294611475905,-0.070716821597178,0.016702879536785,SS_FS,68,5,hsf,f,0.115536535086037,0.111996440170084,0.119101851643635,0.134833402042466,-0.33083926924904,manner_voicing
SS_ms,continuant-voice,-0.023869598763886,-0.066135252254934,0.017923330595013,SS_MS,71,5,hsfx,f,0.115699057521975,0.112231942007935,0.119279175737618,0.137520917236758,-0.29787763489632,manner_voicing
stand,continuant-voice,0.012577919004455,-0.028472802676973,0.050556906551336,STAND,85,6,ç,ç,0.118314223591511,0.114886085231321,0.121710990301321,0.146133200152982,-0.195766288433955,manner_voicing
star,continuant-voice,0.019353394484529,-0.021403673125281,0.057007681785855,STAR,91,6,çs,s,0.118802727656021,0.115411131732671,0.122228100314357,0.161267806461059,-0.027791006771415,manner_voicing
stone,continuant-voice,0.01432025000791,-0.026773592222515,0.053973063283243,STONE,90,5,fç,f,0.118414120290068,0.115028314381059,0.121860452956685,0.164037706100404,0.001550364287887,manner_voicing
straight,continuant-voice,-0.022363496615302,-0.066160652818404,0.019843765255854,STRAIGHT,74,5,fhçx,f,0.115806299648019,0.112247131047375,0.119350403609335,0.143040492427843,-0.231842667578722,manner_voicing
strong,continuant-voice,0.011468656536411,-0.030672592159011,0.049288453740998,STRONG,88,5,xç,x,0.118227234804332,0.114688946806225,0.121599378937216,0.158247409942021,-0.060253607194777,manner_voicing
suck,continuant-voice,-0.042601103432261,-0.088754506814271,0.001688298055092,SUCK,90,5,fhç,ç,0.114397246185794,0.110722806425484,0.117980937409236,0.195289643275202,0.308106601810471,manner_voicing
sun,continuant-voice,0.010786878547349,-0.028705387132183,0.049495943925735,SUN,96,5,hfsx,s,0.11820352765812,0.114863015430199,0.121636896659743,0.196680461736625,0.3208404421412,manner_voicing
sweat,continuant-voice,0.03546267713534,-0.003663241527763,0.075051263610431,SWEAT,98,5,xfsh,s,0.120000480157539,0.116542817805293,0.123334472742173,0.192178450893279,0.279370704440227,manner_voicing
sweet,continuant-voice,-0.032238881256197,-0.076885507261747,0.012076858366186,SWEET,80,5,fçhx,f,0.115143465758855,0.111502942320272,0.118760763931734,0.163785644420787,-0.001103137526752,manner_voicing
swim,continuant-voice,0.025787704383421,-0.014016852053913,0.064528180347749,SWIM,78,6,xçf,x,0.119284894154868,0.115887345238675,0.122638758562351,0.14694584996861,-0.186391947546112,manner_voicing
tail,continuant-voice,0.022213910212979,-0.018521312319783,0.061273232125878,TAIL,94,5,sh,s,0.119020600705921,0.115624482606778,0.122417573306652,0.20017953496093,0.352579055104247,manner_voicing
take,continuant-voice,0.037622358068721,-0.001690900594093,0.076020203335332,TAKE,67,5,çh,h,0.120152587520028,0.116789952245719,0.123426432833013,0.158053503098877,-0.062354784930965,manner_voicing
taste,continuant-voice,-0.045487086893271,-0.092614195840007,0.00081351342119,TASTE,67,5,fsx,f,0.114208062617483,0.110458970179166,0.117926714837421,0.147679316270197,-0.17796780369535,manner_voicing
ten,continuant-voice,-0.044014564600129,-0.088287061063354,-0.002337960462633,TEN,96,5,hfx,f,0.114266562632126,0.11079016236244,0.117762922433479,0.156110002528401,-0.083531213490948,manner_voicing
testicle,continuant-voice,0.011774201073507,-0.033452008084273,0.055212314224202,TESTICLE,69,6,f,f,0.118226054916358,0.114510261917234,0.121941103063583,0.151046719601383,-0.139729548320026,manner_voicing
that,continuant-voice,0.007880044330872,-0.034024179038599,0.048054638799072,THAT,63,5,h,h,0.117988903955942,0.114588694521398,0.12147004290579,0.159356318211137,-0.048277442553341,manner_voicing
that_yonder,continuant-voice,-0.000927254634585,-0.043292500032017,0.040226466116357,THAT_YONDER,60,5,çfxs,ç,0.117349961658331,0.113897086721292,0.120893828983565,0.14117287214892,-0.253944115267846,manner_voicing
then,continuant-voice,0.047621079277495,0.003007710210283,0.089198920352616,THEN,63,5,fh,h,0.120885010200956,0.11717968406859,0.124411630606556,0.191249500998004,0.270722047285044,manner_voicing
there,continuant-voice,-0.004375987152527,-0.047145651873116,0.035357091555286,THERE,62,5,xsç,ç,0.117047842471449,0.113599381952516,0.120495335350858,0.147212880361726,-0.183320981829112,manner_voicing
there_yonder,continuant-voice,0.015048388513059,-0.026413425122834,0.054548704536409,THERE_YONDER,70,5,hf,h,0.118494865381305,0.114974345570774,0.121984520541401,0.156937830221909,-0.074485103365559,manner_voicing
thick,continuant-voice,-0.019651030555211,-0.063546006644672,0.022296961498724,THICK,65,5,xhçs,ç,0.115999393142672,0.112445706224942,0.119627808792092,0.140569158093286,-0.261140699024836,manner_voicing
thin,continuant-voice,0.014163877796894,-0.027835174483583,0.053982986573372,THIN,91,6,hsx,s,0.118462642310898,0.114877682427113,0.121828744222353,0.187095659474701,0.23165125867613,manner_voicing
think,continuant-voice,-0.044578570216263,-0.088875146050894,-0.00283703091238,THINK,98,6,fxçs,f,0.114227036581892,0.110672945521879,0.117780484515557,0.162015864907513,-0.019827078267083,manner_voicing
this,continuant-voice,0.002328206932523,-0.041416670470475,0.042037196143346,THIS,59,5,h,h,0.117614824620471,0.114063510831197,0.120923001668899,0.15977370259481,-0.043787206685545,manner_voicing
three,continuant-voice,-0.01517794469729,-0.056589633860439,0.025247846088352,THREE,101,6,fxh,f,0.116328891062437,0.112888695984126,0.1197889231781,0.165323183620952,0.015032112177972,manner_voicing
throat,continuant-voice,-0.003885001375645,-0.046123219613395,0.036240215200868,THROAT,75,5,çfsh,ç,0.117127241766501,0.113620007541316,0.12046233086729,0.142127638374046,-0.242615120916544,manner_voicing
thunder,continuant-voice,0.039194596452439,-0.001126621497593,0.077529419363636,THUNDER,82,5,x,x,0.1202527807321,0.116885022314286,0.123614074916228,0.148720446129217,-0.166069215923854,manner_voicing
tie,continuant-voice,-0.021578486766672,-0.062522525695825,0.01940327357326,TIE,105,5,xç,ç,0.115846126977839,0.112452191304526,0.119254207994549,0.194933154404409,0.304831670508661,manner_voicing
toe,continuant-voice,-0.020995408537659,-0.068010646411583,0.023973289545546,TOE,87,5,fh,f,0.11592271295119,0.112208357985916,0.119595487839032,0.178727407285836,0.150860491400592,manner_voicing
tongue,continuant-voice,0.029590989265066,-0.0089138487864,0.06783363038921,TONGUE,71,5,fh,h,0.119496645274607,0.11634263682256,0.122943184884032,0.117965055396453,-0.55151549729773,manner_voicing
tooth,continuant-voice,0.035132675389197,-0.003860538016554,0.074057830504205,TOOTH,90,5,hçsf,s,0.119991647747174,0.116546957501365,0.12331058313492,0.189777615735594,0.256952654158922,manner_voicing
touch,continuant-voice,-0.00226225288707,-0.045338028617738,0.038177922153999,TOUCH,76,5,çf,ç,0.117264249203605,0.113692145837164,0.12076478932108,0.161908811356152,-0.02096496244084,manner_voicing
tree,continuant-voice,0.010169571035289,-0.030915592401429,0.049842467128833,TREE,70,6,h,h,0.118143650469278,0.114757147640701,0.121486946381568,0.145490124164079,-0.203215178058779,manner_voicing
turn,continuant-voice,0.007790053343573,-0.032518446508454,0.047358410021042,TURN,72,6,,,0.117971229429029,0.114562278651008,0.121348970026154,0.111264424443435,-0.646801097800409,manner_voicing
twelve,continuant-voice,-0.052875464849609,-0.101926543585916,-0.007450530273771,TWELVE,107,5,fsh,f,0.113689726971328,0.109825299887573,0.11732219229801,0.147197086089064,-0.18350249452385,manner_voicing
twenty,continuant-voice,-0.032324069388943,-0.077921380696545,0.01025077190259,TWENTY,104,5,xh,x,0.115100985966239,0.111443845423415,0.118643671678853,0.187046741148593,0.231187185264988,manner_voicing
two,continuant-voice,0.001924113397818,-0.038657414144436,0.04106805583391,TWO,83,5,x,x,0.117540056499973,0.114210851699108,0.120978806113108,0.147009146173439,-0.185663596282904,manner_voicing
ugly,continuant-voice,0.014751773214017,-0.031640522168508,0.058185191071172,UGLY,86,5,çxs,s,0.118454838686873,0.114745102914911,0.122087012986379,0.220672150408178,0.53063495639641,manner_voicing
urinate,continuant-voice,0.052507469118635,0.01359006862265,0.090021430392195,URINATE,122,6,sçxh,s,0.121267673290832,0.117911091398999,0.124627742651276,0.272073402586105,0.931163709703948,manner_voicing
vomit,continuant-voice,0.021717141713769,-0.021052856162258,0.061362967325701,VOMIT,90,5,hçx,h,0.119006361938846,0.115456216066832,0.122360242131719,0.176487459781051,0.128735819124537,manner_voicing
vulva,continuant-voice,-0.010554850579554,-0.060653284177849,0.036564278827018,VULVA,52,5,xhç,x,0.116662417599494,0.112625715951645,0.120482398879521,0.16207996781671,-0.019146011566224,manner_voicing
want,continuant-voice,0.042119256662243,0.003058510580216,0.079858243969385,WANT,86,6,fçhs,s,0.120474431900307,0.117096806057237,0.123838399986063,0.18213275067987,0.184084434940137,manner_voicing
water,continuant-voice,0.017807566199886,-0.022783768188574,0.056245960051202,WATER,77,5,fhx,h,0.118687234345654,0.115291876782491,0.122073719616078,0.181618705118499,0.179100385179894,manner_voicing
weak,continuant-voice,0.001952497396534,-0.043739503552143,0.045680669664048,WEAK,87,6,fh,h,0.11752391963447,0.113830137549179,0.121180546720501,0.167288834054866,0.035485745300057,manner_voicing
wet,continuant-voice,0.005646694499346,-0.036340402180233,0.047735450163435,WET,85,5,fçs,s,0.117817552970646,0.114392375250196,0.121361170501026,0.180042330837857,0.163747476526155,manner_voicing
what,continuant-voice,-0.018064643619947,-0.058632547018959,0.022646519413598,WHAT,88,6,xçf,ç,0.116094406950277,0.112762143334565,0.119553689081813,0.177832220358617,0.142044667628825,manner_voicing
when,continuant-voice,-0.015958264786719,-0.0600913730941,0.025081895278953,WHEN,82,5,fsç,ç,0.11626962774671,0.112726320084611,0.119769980038073,0.160915440055849,-0.031552685422971,manner_voicing
where,continuant-voice,0.011307057860476,-0.026945730814087,0.050508962575391,WHERE,73,5,hx,h,0.118223427951358,0.114932590867548,0.121603814218739,0.131532526900223,-0.372091445291164,manner_voicing
white,continuant-voice,0.006510525204467,-0.034099822588002,0.045162548674207,WHITE,101,6,fhx,h,0.117892836132888,0.114427918545352,0.121220787108502,0.172426329270641,0.088053103259051,manner_voicing
who,continuant-voice,-0.020434938954826,-0.062168579576808,0.018620197066495,WHO,69,5,fsxç,f,0.11594921909828,0.112519284304137,0.119321407276316,0.125625146304945,-0.448165873439718,manner_voicing
why,continuant-voice,-0.022212781488992,-0.065139024529912,0.019795468680751,WHY,95,5,xç,ç,0.115776931860082,0.112406119668272,0.119424711046471,0.171655369796699,0.080244628566878,manner_voicing
wide,continuant-voice,0.016625014472691,-0.025892424331091,0.058211507229117,WIDE,74,5,çhf,h,0.118605320658183,0.114988701777749,0.122199309748063,0.161456044432873,-0.02578419716043,manner_voicing
wind,continuant-voice,0.069983825206201,0.031709505996361,0.106592414664024,WIND,97,6,fhç,h,0.12252488226417,0.1191461865442,0.125773834572989,0.208991720263177,0.43071375245047,manner_voicing
wing,continuant-voice,-0.006142124241733,-0.049298794816802,0.034311239991668,WING,93,5,çs,ç,0.116982327000802,0.113338414014406,0.120391191052351,0.183376559028326,0.19609901203943,manner_voicing
woman,continuant-voice,-0.018323954177475,-0.059603874068721,0.021658212073846,WOMAN,75,5,xhs,x,0.116120620373933,0.112730960363699,0.119499245387234,0.137258777931764,-0.301068714144708,manner_voicing
word,continuant-voice,0.014702331995241,-0.028944440182168,0.057466079866651,WORD,45,5,ç,ç,0.118467859159065,0.114792649453915,0.122190808992145,0.100648157101945,-0.808604117589642,manner_voicing
wrong,continuant-voice,0.00944727068973,-0.0385650626957,0.055630188437138,WRONG,63,6,hs,s,0.118080570308186,0.114160810919677,0.121921386761169,0.184955246332731,0.211257705526269,manner_voicing
yawn,continuant-voice,0.018680679864842,-0.024680293988319,0.060704603995701,YAWN,89,5,hfx,h,0.118737152175621,0.115154618035954,0.122360929094426,0.222076607359371,0.542390103957935,manner_voicing
yB_fs,continuant-voice,-0.012619377590856,-0.053210173993799,0.026120121849162,YB_FS,91,5,fxhç,f,0.116502175523884,0.113151893338305,0.119850505049777,0.150968227387034,-0.140612829180111,manner_voicing
yB_ms,continuant-voice,-0.01536355126159,-0.056322540247972,0.024410197237774,YB_MS,95,5,fxhç,f,0.11631247162696,0.112848489503297,0.119668596295072,0.154576511222913,-0.100392324774456,manner_voicing
yBD_fs,continuant-voice,-0.006554495173639,-0.052595083137926,0.038044060047355,YBD_FS,65,5,hfs,f,0.116945671307423,0.113236512819043,0.120640754882402,0.14282681043736,-0.23435914823935,manner_voicing
yBD_ms,continuant-voice,-0.003803052523652,-0.05047131213903,0.040760920621525,YBD_MS,67,5,hfs,f,0.117115104571245,0.113449833746248,0.120880353183992,0.1537782342583,-0.109223713920456,manner_voicing
yBS_fs,continuant-voice,-0.009091530404123,-0.054877644108296,0.036272732156944,YBS_FS,71,5,fhç,f,0.116780883172371,0.112998099507816,0.120478656191278,0.157861368242995,-0.06443882768127,manner_voicing
yBS_ms,continuant-voice,-0.00021193595542,-0.044550819034126,0.04468165024982,YBS_MS,73,5,fh,f,0.117423721508013,0.11378034472615,0.12113624161102,0.161567167252796,-0.024600400756639,manner_voicing
year,continuant-voice,0.03888321089136,-0.003808006226867,0.077414868296839,YEAR,66,5,h,h,0.120231952214651,0.116604363249806,0.123624317995611,0.14863841492642,-0.167004211620538,manner_voicing
yellow,continuant-voice,0.036035066722387,-0.005207038294661,0.074422955947089,YELLOW,94,5,s,s,0.120043828380651,0.116474221772515,0.123338521949968,0.170975590017298,0.073336547523984,manner_voicing
yesterday,continuant-voice,0.006837650345966,-0.034213769545625,0.046528991127077,YESTERDAY,75,6,x,x,0.117912452959839,0.114469048660029,0.121330215809783,0.126212223876761,-0.440470517692436,manner_voicing
young,continuant-voice,0.021488043434086,-0.021728906800338,0.063195122967577,YOUNG,68,5,çs,s,0.118998819914734,0.115357143895344,0.122509418822487,0.146484535159317,-0.191708169950466,manner_voicing
yZ_fs,continuant-voice,-0.032845463157202,-0.074006753048632,0.006990471040382,YZ_FS,101,5,fhx,f,0.115086717291442,0.111766992169813,0.118488819005062,0.161012290178171,-0.030518101639919,manner_voicing
yZ_ms,continuant-voice,-0.022159199023996,-0.063272994262909,0.019188484964573,YZ_MS,104,5,fhx,f,0.115842470439,0.11246402796361,0.119284040932643,0.170974068136902,0.073321057390277,manner_voicing
yZD_fs,continuant-voice,-0.005346423582086,-0.051567599395129,0.038842709968528,YZD_FS,71,5,hfs,f,0.117030641999337,0.113195625739015,0.12077420811919,0.156595228630291,-0.078224167214698,manner_voicing
yZD_ms,continuant-voice,0.002471777104475,-0.043733465937133,0.045397754894634,YZD_MS,76,5,xç,x,0.117581406725818,0.113885926953447,0.121150699928938,0.158069951807144,-0.062176465215973,manner_voicing
yZS_fs,continuant-voice,-0.022843874878039,-0.067588959437,0.021233556246017,YZS_FS,74,5,fh,f,0.115787882662635,0.112140869823263,0.11939717881198,0.159151747599007,-0.050481701450008,manner_voicing
yZS_ms,continuant-voice,-0.003329478780975,-0.046567130804902,0.039655648350872,YZS_MS,78,5,fhç,f,0.117173742885302,0.113601333482633,0.120788745067175,0.155957548747303,-0.085201415817801,manner_voicing
1PLE,continuant+voice,-0.026154620547259,-0.074835405589145,0.019143318916547,1PLE,48,6,ɦvz,ɦ,0.096480141826829,0.091686715174469,0.10157919314685,0.111390068606508,-0.032867009071925,manner_voicing
1PLI,continuant+voice,-0.03033821961907,-0.07775025696441,0.016313592216326,1PLI,54,6,ɦv,ɦ,0.096223011554026,0.091555393964057,0.101318583016307,0.115794718036915,0.030250740727851,manner_voicing
1SG,continuant+voice,-0.020714624343518,-0.066607322686508,0.026360239726629,1SG,60,6,ɣzɦv,ɦ,0.096826073537743,0.092077021818314,0.10212721282574,0.159238326303059,0.56255335453305,manner_voicing
2PL,continuant+voice,-0.043697787553094,-0.089514484007539,0.002705920782897,2PL,59,6,ɣɦz,ɣ,0.095465202541235,0.090675312040152,0.100654888597042,0.123069244227594,0.130069986116436,manner_voicing
2SG,continuant+voice,-0.053582198494441,-0.102980543756375,-0.004721769284474,2SG,51,6,ɣɦzv,ɣ,0.094830640366241,0.089902191824302,0.100133885612621,0.125883776940839,0.167329902797548,manner_voicing
3PL,continuant+voice,-0.012904824727336,-0.060219975878656,0.032395811423682,3PL,58,6,ɣjz,ɣ,0.097293825674624,0.092517367288453,0.102545666409359,0.108476683446853,-0.075824907757001,manner_voicing
3SG,continuant+voice,-0.010559270858005,-0.056591568277991,0.036305692496881,3SG,55,6,ɦvɣz,ɦ,0.097450561956199,0.092653441126329,0.102655485315286,0.106679351273484,-0.102834505940137,manner_voicing
above,continuant+voice,0.021731519202171,-0.025538494914434,0.067037926263924,ABOVE,53,6,v,v,0.099404041551239,0.094586963959276,0.104600400498617,0.104774567790398,-0.131899805058889,manner_voicing
afraid,continuant+voice,0.035755766900866,-0.009587821976286,0.079745039946038,AFRAID,68,6,ɦɣvj,v,0.100313801054242,0.095362297716586,0.105608647092125,0.135173836393148,0.285468414603146,manner_voicing
after,continuant+voice,0.019408268275094,-0.028029691938901,0.065971455629482,AFTER,50,6,ɣɦv,v,0.099250001004406,0.094465709179837,0.104620903690786,0.103987124891513,-0.144051903271096,manner_voicing
air,continuant+voice,0.032859067236115,-0.021705543806707,0.086381001917087,AIR,37,6,vj,v,0.100162700559388,0.095009729713119,0.105787371232346,0.148236400215442,0.440509321709452,manner_voicing
all,continuant+voice,-0.013170568273488,-0.059918952244108,0.03241261895991,ALL,59,6,ɣzjv,ɣ,0.097302800171611,0.092432977786724,0.102548233446077,0.096929508719084,-0.256768113995491,manner_voicing
angry,continuant+voice,-0.006533655168664,-0.054874313933296,0.038648958053931,ANGRY,61,6,ɦɣzv,ɦ,0.097633931191019,0.092831793390375,0.102917537890786,0.109577451462235,-0.059476525172192,manner_voicing
animal,continuant+voice,0.002062178950655,-0.046779930894182,0.0522960360788,ANIMAL,68,6,jɦz,j,0.098223849588694,0.093381981774254,0.103479326865422,0.125740658226544,0.165452560538549,manner_voicing
ant,continuant+voice,-0.006966780432579,-0.057468819962547,0.042248507636592,ANT,43,6,vjɣ,ɣ,0.097629531551172,0.092875677176962,0.103007584095968,0.085000499444766,-0.465165085763749,manner_voicing
arm (lower),continuant+voice,-0.007174405945973,-0.054439172712433,0.038360009467998,arm (lower),58,6,ɦzvɣj,ɦ,0.09764264837642,0.092909286652335,0.102823776884106,0.096684566539436,-0.260809690937205,manner_voicing
arm (upper),continuant+voice,-0.011572136607146,-0.058643644685284,0.033263691020401,arm (upper),55,6,ɦzvɣj,ɦ,0.097402347922951,0.092566941940408,0.102517680731404,0.095188127448806,-0.285701666564682,manner_voicing
ashes,continuant+voice,-0.000457088233016,-0.048190058847926,0.045218266237073,ASHES,63,6,vj,j,0.098046998692166,0.093209538659966,0.103291831203111,0.112976007023332,-0.009894064819748,manner_voicing
back,continuant+voice,0.006998327980574,-0.039928414905619,0.050558907046239,BACK,56,6,ɦzv,v,0.098528795073649,0.093827685170593,0.103718846795064,0.09382683699969,-0.30865158171595,manner_voicing
bad,continuant+voice,0.032198805134653,-0.012558615639086,0.076082446698151,BAD,64,6,ɣɦ,ɣ,0.10010363409543,0.095254227111893,0.105293280662619,0.113276403696421,-0.005574451794377,manner_voicing
bark,continuant+voice,-0.023144602821537,-0.074267788302375,0.022355206647522,BARK,54,6,zj,z,0.096630836664907,0.091875741487297,0.101823392390574,0.103016936999787,-0.159136547179838,manner_voicing
beautiful,continuant+voice,0.019731649523157,-0.029324194835185,0.068684579680568,BEAUTIFUL,59,6,zɦɣjv,v,0.099331905034723,0.094344671523525,0.104634511416389,0.130896806120022,0.231965055651089,manner_voicing
because,continuant+voice,-0.03024667617334,-0.082764913378913,0.018890684102269,BECAUSE,40,6,jz,z,0.096245451327032,0.091389176607671,0.101699627773961,0.106863283657634,-0.100052131510594,manner_voicing
before,continuant+voice,0.006374206499793,-0.043406669551226,0.053756612966565,BEFORE,56,6,v,v,0.098479003602115,0.093475413556247,0.103914351130856,0.112178494075678,-0.021410888050693,manner_voicing
behind,continuant+voice,0.008723890553106,-0.040347254513354,0.05429125740169,BEHIND,56,6,,,0.098585870915707,0.09365176366594,0.1038567770929,0.095276887717745,-0.284215488084031,manner_voicing
belly,continuant+voice,-0.018026566024142,-0.065110866058628,0.026558887113258,BELLY,52,6,ɣzvj,ɣ,0.096999540585468,0.092204812606659,0.10198536181038,0.085146311895982,-0.462462439686443,manner_voicing
below,continuant+voice,-0.011814551443989,-0.06062906989649,0.035215995178515,BELOW,62,6,zv,z,0.097371204453191,0.092502547342121,0.102594825412853,0.108887193386195,-0.069711144832261,manner_voicing
beside,continuant+voice,0.014793798220903,-0.034119984857554,0.062782665422349,BESIDE,42,6,ɦɣj,j,0.098978179964091,0.094163796393518,0.104318829146099,0.112856330911162,-0.011617763102327,manner_voicing
between,continuant+voice,0.000993712613125,-0.054126506671479,0.053121963052338,BETWEEN,30,6,z,z,0.098174406498703,0.093036766675718,0.103530767941498,0.098835448793533,-0.225627433482007,manner_voicing
big,continuant+voice,0.023027005026265,-0.022365712606268,0.066580579218156,BIG,65,6,v,v,0.099465742358105,0.094621610925388,0.104697847186845,0.116183176425257,0.035716432049691,manner_voicing
bird,continuant+voice,0.008088074821182,-0.038393230569435,0.05426206543086,BIRD,61,6,zɣj,j,0.098580582177642,0.09375363903119,0.103910293175731,0.111324472267586,-0.033823340398294,manner_voicing
bite,continuant+voice,-0.011076685415663,-0.061248792316171,0.0341910300345,BITE,51,6,ɣvj,ɣ,0.097420893345736,0.092559057749206,0.102596831367042,0.097162603781576,-0.252930473294257,manner_voicing
bitter,continuant+voice,0.005062213864153,-0.040328328433813,0.051599861465315,BITTER,45,6,z,z,0.098402567298076,0.093654130905448,0.103726784787841,0.085006216769486,-0.465059035484892,manner_voicing
black,continuant+voice,0.008874505305194,-0.037612219865992,0.051684771226856,BLACK,55,6,ɦ,ɦ,0.098648962398101,0.093806812073089,0.103811303593849,0.073390989662665,-0.69522320748266,manner_voicing
blood,continuant+voice,0.045564352039451,0.004068051323869,0.089045693391894,BLOOD,69,6,ɦvz,v,0.100981688119655,0.096143342471975,0.10620510676197,0.145655861252668,0.410809084532197,manner_voicing
blow,continuant+voice,0.03694861007241,-0.009128834740086,0.081969523359629,BLOW,64,6,vɣ,v,0.100411929784391,0.095503460863804,0.105711230274287,0.111365600121019,-0.03322367836273,manner_voicing
blue,continuant+voice,0.042493972664234,-0.004148128865465,0.088269135900136,BLUE,55,6,ɦzɣv,v,0.100728248633061,0.095713826268879,0.105870138234877,0.112774492141259,-0.012797407821775,manner_voicing
blunt,continuant+voice,-0.019294048816165,-0.071652815585912,0.030250069208549,BLUNT,48,6,jv,j,0.096899989605794,0.091915746017881,0.102189017948371,0.096114705653628,-0.270247968398604,manner_voicing
body,continuant+voice,0.012887663352227,-0.034685219420931,0.057712635468157,BODY,63,6,jɣv,v,0.098851465699917,0.094104106560057,0.104075591767303,0.11709443308777,0.048475996014284,manner_voicing
bone,continuant+voice,-0.020296853017574,-0.070876134887807,0.023924925893439,BONE,43,6,ɦvzjɣ,ɦ,0.09680038075406,0.091969413919956,0.10195879617797,0.074037432381614,-0.681564457865255,manner_voicing
boy,continuant+voice,0.005600901794413,-0.041169268843703,0.052205960831027,BOY,74,6,zvɣj,v,0.098443691406095,0.093486668912776,0.103679471854825,0.123558922970386,0.136604745220196,manner_voicing
brain,continuant+voice,-0.005871747394832,-0.056850111763323,0.042373149393253,BRAIN,66,6,zjv,z,0.097688382757189,0.092807455497459,0.102993401409894,0.112077280674991,-0.022877612485964,manner_voicing
breast,continuant+voice,-0.043403196520319,-0.095184660948339,0.003741211306679,BREAST,45,6,vjzɦ,ɦ,0.095465612123861,0.090632350485241,0.100612488893518,0.081642851202357,-0.528594208196743,manner_voicing
breathe,continuant+voice,0.039665928813154,-0.007570247673176,0.085713608032659,BREATHE,67,6,zj,j,0.100572415098463,0.095607813324682,0.105900228412587,0.140613798981193,0.351494213199596,manner_voicing
burn,continuant+voice,0.01458300616684,-0.030999596457898,0.058179016110504,BURN,55,6,ɦɣvz,v,0.098981535053106,0.094244310545164,0.104112659287007,0.101754803756542,-0.178949763526647,manner_voicing
buttocks,continuant+voice,-0.033443825144544,-0.085591041773739,0.013394925165629,BUTTOCKS,43,5,ɣjv,ɣ,0.096025530388933,0.091215738511508,0.101178120709344,0.088525583753129,-0.400973158556573,manner_voicing
carry,continuant+voice,0.002692026310358,-0.044108935876717,0.047128276150446,CARRY,65,6,zɣvjɦ,v,0.098269451928416,0.09342964902915,0.103391108115901,0.126656680127738,0.177436913479678,manner_voicing
clean,continuant+voice,0.031421944232628,-0.017561531269996,0.078780404717512,CLEAN,46,6,ɦɣzj,j,0.10005377917089,0.095045974994726,0.105388158868459,0.115555748859925,0.026880473084019,manner_voicing
cloud,continuant+voice,0.004691476464609,-0.041363006101479,0.050213421323787,CLOUD,61,6,ɦ,ɦ,0.098373113775832,0.093533227951306,0.103722340699644,0.097444345303469,-0.248302876089058,manner_voicing
cold,continuant+voice,-0.005966814823246,-0.055473037350484,0.040272391583853,COLD,67,6,ɦvj,ɦ,0.097748071138071,0.09291359266011,0.102820609965632,0.107850017592217,-0.085197208347624,manner_voicing
come,continuant+voice,0.027822327527617,-0.01580555925988,0.073306252645196,COME,62,6,jv,v,0.099844616698823,0.094987329439837,0.105124254651341,0.140234039296039,0.346955233771951,manner_voicing
correct,continuant+voice,0.003076217476975,-0.049682043320474,0.051076549159067,CORRECT,44,6,ɣz,z,0.098236245284993,0.093372679994614,0.10364338081362,0.100801938629315,-0.194052893276248,manner_voicing
cough,continuant+voice,0.006558143505434,-0.042847609259818,0.0528025542727,COUGH,53,6,ɦ,ɦ,0.098470514625436,0.093578302421759,0.103653589897313,0.0844365573061,-0.475657549597089,manner_voicing
crooked,continuant+voice,-0.015293204930045,-0.066303367580052,0.033409950768195,CROOKED,67,6,zɦj,ɦ,0.097125530323142,0.09219657073089,0.102576079903763,0.12394597493325,0.141754226753981,manner_voicing
crush,continuant+voice,-0.017448288257025,-0.067189162351348,0.029824912685278,CRUSH,46,6,vɦɣ,ɦ,0.097022493725333,0.092145317784784,0.102180377835973,0.087363410744648,-0.421876761850627,manner_voicing
cry,continuant+voice,0.023733866761815,-0.021354128678114,0.069352742646791,CRY,70,6,jvz,j,0.099586239150153,0.09478298604915,0.104855433800672,0.155222250820735,0.51882619111554,manner_voicing
D_fs,continuant+voice,-0.015648592233307,-0.06071395426133,0.031196879349768,D_FS,72,6,jɣ,ɣ,0.097129061458271,0.092408762837621,0.102288421947157,0.123512900959429,0.135991530201293,manner_voicing
D_ms,continuant+voice,-0.016323444514035,-0.061547799635051,0.030795720679681,D_MS,73,6,jɣ,ɣ,0.097103359243235,0.092419586410195,0.102313643089198,0.123255342368566,0.13255609223217,manner_voicing
dark,continuant+voice,-0.021529480191409,-0.069262623213026,0.024763958149071,DARK,53,6,ɣɦjv,ɣ,0.096799284864373,0.09199579461927,0.101960221783886,0.094253529570895,-0.301426081898978,manner_voicing
day,continuant+voice,0.019827171576544,-0.024562199602966,0.066975436006792,DAY,71,6,ɣɦvj,v,0.099343389618903,0.094425357505646,0.104728223737209,0.140681168636179,0.35229836039095,manner_voicing
DD_fs,continuant+voice,-0.000688529800336,-0.049220059000406,0.04706608288935,DD_FS,68,6,ɦ,ɦ,0.098058868678845,0.093236546450728,0.103354778821503,0.148290917974183,0.441132156186245,manner_voicing
DD_ms,continuant+voice,-0.009644422734543,-0.058318428320721,0.038901960879868,DD_MS,69,6,ɦ,ɦ,0.097496118003264,0.092658257469059,0.102794243543718,0.145839680099056,0.412939069719219,manner_voicing
deep,continuant+voice,0.002487070337588,-0.045963259425904,0.04829634489877,DEEP,46,6,ɣz,z,0.098271512808551,0.093367135608311,0.103546478890345,0.100569932244355,-0.197749425141773,manner_voicing
