"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"552","other","alveolar+voice",-0.0746722969253199,-0.236304327957927,0.0822180939520358,"OTHER",82,6,"zr","z",0.109927347843252,0.0949645576097474,0.127850632785822,0.280195025586687,0.330710682268746
"553","outside","alveolar+voice",-0.0316830047367164,-0.192546781219329,0.123365864239569,"OUTSIDE",107,6,"nz","z",0.112879641766214,0.0977902724322445,0.131237745926223,0.243977950803931,0.060207872504957
"554","oZ_fs","alveolar+voice",-0.00163820879527377,-0.151435954128024,0.146476338141134,"OZ_FS",116,6,"zlr","z",0.114972091662027,0.0997690995670646,0.133359890095972,0.259214963288193,0.176979454670453
"555","oZ_ms","alveolar+voice",-0.0104657912157036,-0.158815464387168,0.134957983417501,"OZ_MS",113,6,"zlr","z",0.114449032810824,0.099296624361947,0.132291401916995,0.252597823580524,0.126842855340329
"556","oZD_fs","alveolar+voice",0.0258445334158606,-0.147525355807262,0.196344978678349,"OZD_FS",91,6,"nz","n",0.116971322922331,0.100231082740971,0.136519429078665,0.210718683664417,-0.213335948685703
"557","oZD_ms","alveolar+voice",0.0329872904828567,-0.126387010667478,0.18949611639585,"OZD_MS",96,6,"","",0.117479983026481,0.101252739931582,0.13672870355028,0.212645883022779,-0.19667430688934
"558","oZS_fs","alveolar+voice",0.0577535372979219,-0.109354610952784,0.222105153254894,"OZS_FS",93,6,"n","n",0.119276524133877,0.102731326432829,0.138440897316295,0.203791149726691,-0.274170097084077
"559","oZS_ms","alveolar+voice",0.0848834673022677,-0.0768140363606459,0.244032646053391,"OZS_MS",100,6,"nz","n",0.121249924248702,0.104603465151337,0.140624435828298,0.214932471916837,-0.177047881165314
"560","part","alveolar+voice",-0.0557344845271514,-0.241041092389128,0.125519177693585,"PART",46,6,"znr","z",0.111348953657981,0.0946802286498919,0.130142491259594,0.199859280540447,-0.309383768915644
"561","path","alveolar+voice",-0.0169376395374908,-0.17227788443908,0.130881199298229,"PATH",125,6,"zn","z",0.113760371471114,0.0984241704367697,0.131805493650853,0.276671700865828,0.305409902044488
"562","penis","alveolar+voice",0.0669766593122659,-0.0973962929998138,0.226462415149835,"PENIS",81,6,"l","l",0.11998108387433,0.103328529879392,0.139097123475032,0.205230853608099,-0.261402819174277
"563","person","alveolar+voice",-0.162250169840623,-0.314138419725751,-0.0109648652156642,"PERSON",101,6,"ld","d",0.104170160287126,0.0897756926378063,0.120490377515852,0.260618036427768,0.187502491538134
"564","pointy","alveolar+voice",0.172318952964221,-0.022385289564768,0.361225936918613,"POINTY",57,6,"r","r",0.127927301926871,0.108851709843349,0.150088212678169,0.202634889561536,-0.284472470652634
"565","quick","alveolar+voice",-0.125408211347626,-0.283101780284908,0.0264002236340692,"QUICK",125,6,"dn","d",0.106666579007125,0.0920139649293912,0.123347825601211,0.292462208915502,0.417328420106203
"566","quiet","alveolar+voice",-0.000275766355355888,-0.167666714957241,0.163371353591496,"QUIET",94,6,"n","n",0.115087696003512,0.0989655149785933,0.13390913919136,0.259254683976854,0.177277867444834
"567","rain","alveolar+voice",-0.0758846669438684,-0.223970135328272,0.0705768596443369,"RAIN",103,6,"nr","r",0.109952719910728,0.0953481910122827,0.127283552300594,0.225578945557161,-0.087600344847961
"568","raw","alveolar+voice",0.0697980301433836,-0.0950970867862649,0.233501226708656,"RAW",82,6,"zr","r",0.12031614166869,0.103274832847863,0.13924118567153,0.220748855230715,-0.127797001508422
"569","red","alveolar+voice",0.0146998043682124,-0.135457866157256,0.166376017689726,"RED",129,6,"ldrz","l",0.116205111211974,0.100644016739682,0.134555162123749,0.286669850774641,0.376705643965324
"570","right","alveolar+voice",-0.0501457325349239,-0.212703945773497,0.107315935932639,"RIGHT",114,6,"l","l",0.111585643557459,0.0961277406640803,0.129559700039499,0.239407959939183,0.0242336912873513
"571","ripe","alveolar+voice",-0.0600877334630092,-0.213001698371914,0.0938573046037165,"RIPE",91,6,"zdl","z",0.11099776963183,0.0959989412399212,0.128630944642791,0.212052516235725,-0.201792464462367
