"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"563","person","voiced",0.240462035599138,0.0222128006416346,0.456478608238289,"PERSON",159,6,"ʎvnɦmjbzŋrɟɣ","n",0.613101946358734,0.553105299284709,0.668043678539762,0.590065454232397,0.388222774761903
"564","pointy","voiced",-0.229389371908213,-0.485850695878646,0.0369434245617645,"POINTY",76,6,"ʎɽbzɟɣmnldvjg","ʎ",0.534492669936711,0.469938547279131,0.597334459431809,0.410641977948864,-0.658521840628844
"565","quick","voiced",0.117434549000586,-0.114242503829692,0.34328866777506,"QUICK",175,6,"rʎlɲzvɦg","r",0.593256993254289,0.532755970582123,0.649828192532764,0.55595572885974,0.187007835049317
"566","quiet","voiced",0.0536312784102584,-0.177954689403894,0.278254325682747,"QUIET",139,6,"ʎzdɟɽmrjlg","m",0.582111008087403,0.51987671930144,0.640173573624674,0.538262882153077,0.0839805815602146
"567","rain","voiced",0.102013635867024,-0.0927839460941896,0.298860223717823,"RAIN",186,6,"ɟzvmɲjbldɣɽ","m",0.590413811858204,0.532722022799265,0.644913229010922,0.552768319682473,0.168393897499922
"568","raw","voiced",-0.132605097289212,-0.360902398430613,0.0934610818921214,"RAW",130,6,"ʎɽbɦmdvljnŋ","ʎ",0.550494268313566,0.48898116036643,0.610384631334398,0.471528190677468,-0.301741138218
"569","red","voiced",0.0215401936410194,-0.183537602737212,0.235436913600992,"RED",176,6,"ldɽrzʎbŋ","l",0.576773463984516,0.517615589012386,0.630393467332912,0.523367948086511,-0.0023090466017528
"570","right","voiced",0.0187806230904818,-0.203882451239363,0.230180684457879,"RIGHT",159,6,"ɦɣvznjɲdr","n",0.576651504512718,0.514637696191235,0.632491652504395,0.520152310763089,-0.0209010607652463
"571","ripe","voiced",-0.0272072722899448,-0.255689323668097,0.190066216087262,"RIPE",150,6,"zdɲvglʎɦ","ɦ",0.568476271662806,0.508129952779103,0.624659644760732,0.522210977502187,-0.00899957166377957
"572","river","voiced",0.255457878156936,0.0510226195747877,0.461304145114606,"RIVER",182,6,"ɟvbɲɦrɽŋɣldm","v",0.61599214220012,0.555899334267932,0.66773374905272,0.597980290706065,0.435573052584684
"573","root","voiced",-0.0757443867202312,-0.300348694543729,0.14004876073573,"ROOT",157,6,"ɲʎbnɟdjgmvɽŋ","ʎ",0.560237287856821,0.50202298626571,0.617194399073697,0.504203498721628,-0.113000610912931
"574","rope","voiced",-0.0986362775800998,-0.312006061468881,0.109191544832161,"ROPE",163,6,"ɦɟbmjnɲɣŋrɽ","ɦ",0.557535264966783,0.494186904654861,0.613559488591843,0.488645660113083,-0.20279331546583
"575","rotten","voiced",-0.0499805948207846,-0.269048980217348,0.172444165326763,"ROTTEN",162,6,"ʎvzdjŋm","ʎ",0.564887497593508,0.50405384854455,0.622023800421039,0.508507210316127,-0.08816067075911
"576","rough","voiced",-0.289868365631,-0.533890017123868,-0.0461347441749989,"ROUGH",107,6,"nmvɦjŋɽɣlbdʎ","ɦ",0.523700444018187,0.458090608782215,0.582771070431363,0.422392324195147,-0.588764945764445
"577","round","voiced",0.31096501478256,0.0956004036013037,0.533123239964848,"ROUND",176,6,"lgbŋrdɟ","l",0.624832256104201,0.565996304793744,0.679941969803632,0.602495937975559,0.462723262148532
"578","run","voiced",0.0299007585022798,-0.169025021962334,0.233380335702306,"RUN",189,6,"ɦrzɽɟbdjɲg","r",0.578449129837046,0.519099244626141,0.633721489210808,0.536568396338023,0.0741470015103636
"579","S_fs","voiced",0.0654893488083041,-0.141026083351251,0.26651527250271,"S_FS",181,6,"ɦzɲɣʎlvmdnj","n",0.584440130714881,0.524538240017963,0.640515687841754,0.543066680354675,0.111887052601102
"580","S_ms","voiced",0.0576932058792529,-0.145410903147261,0.262911639412174,"S_MS",182,6,"ɦzɣʎɲmɟnvld","n",0.583027895558824,0.522209445459592,0.638321973783611,0.540474147217333,0.0968209315842318
"581","sad","voiced",0.062717868718215,-0.158367015386062,0.294702034056612,"SAD",152,6,"ʎznɲɦɽdrŋj","n",0.584255563222587,0.521488469247932,0.640861125646155,0.549249603304,0.147874511853235
