"word","b","c","ç","d","f","g","ɣ","h","ɦ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","p","r","ṛ","ɽ","s","t","v","x","z","ʔ","ἠ"
"MoB_ms",0.0585632438826052,0.00943902318819152,0.00868406397082378,0.0235833394938518,0.00548148148148148,0.0141349399965501,0.0024012222468643,0.0325508448124327,0.00254012961730859,0.0676303606778213,0.0118881249845987,0.14330619126239,0.0339641088193982,0.00432638426850004,0.001,0.0826058500283384,0.001,0.0696294653491371,0.001,0.00987085089081097,0.0193577536285454,0.0408410832655676,0.0397616794629436,0.001,0.001,0.076528003956813,0.0970630655209276,0.0862185065495112,0.0127970971636973,0.00856174071609867,0.0322714447647914,0.001
"moon",0.0450101542265969,0.0123901116630422,0.00566822578019926,0.0257675178969672,0.00718137687429147,0.0305071316594279,0.00555223948179668,0.0460445451490914,0.00301286696992282,0.0336219723506866,0.0162042695724431,0.124537430350825,0.0524220249466324,0.012535475543905,0.00528327893569085,0.0636222511037602,0.001,0.0666130126829929,0.001,0.00842435015519747,0.0193467114412091,0.062752962499281,0.0618874023871325,0.001,0.00801002572822881,0.0716203697244791,0.0785263838424384,0.0614706434260031,0.0212384929711393,0.0139212247893341,0.0328275478472852,0.001
"mountain",0.0319536474141664,0.00766786131440822,0.00922945347400437,0.0469974746802691,0.00308443557329785,0.0312329858800917,0.0110829688770607,0.0355456895732345,0.001,0.04961263462493,0.00363888223552894,0.0950696413170132,0.0628142452308786,0.00706195017372662,0.00188711465956975,0.0965852876962125,0.001,0.0920953086419753,0.001,0.005731278184372,0.0181139203075331,0.0486708528621769,0.0716416263768759,0.001,0.00247852443261625,0.0480583213115216,0.107819631706604,0.0463153544762327,0.0138037377097657,0.0133456790123457,0.0334614922535881,0.001
"mouth",0.034132182012786,0.00437956963918953,0.0054398391622552,0.0328020654343487,0.0157800862044028,0.0233438340709885,0.00724781740866094,0.0495347681448697,0.00231593045792473,0.043719632370869,0.0102994069831352,0.124475116847051,0.0447077381468946,0.00353116954496803,0.001,0.0777663678853473,0.001,0.0861373460119099,0.00244638259712459,0.0132051251534199,0.0410182293797498,0.0498656806469876,0.0284205146642533,0.001,0.00316957389568689,0.0724704189963758,0.0987777744717604,0.0529340780137448,0.0182403251468078,0.0116141042965828,0.038224922411905,0.001
"MoZ_fs",0.0364047646417462,0.00258462830011879,0.0100040094331407,0.032868409777304,0.00939440839089709,0.0150279407942198,0.001,0.0360625480527352,0.00491886384299464,0.0734585287996267,0.00345548693189537,0.0952300881491401,0.0404092294095429,0.00519720419544854,0.001,0.0981374986252875,0.001,0.120507609562724,0.001,0.0111019601286084,0.0191309423038739,0.0553740721001278,0.0340521485077713,0.001,0.001,0.0885391781051874,0.0990507894706722,0.0387050217689776,0.017824654356209,0.00448343452710635,0.0410765798246439,0.001
"MoZ_ms",0.0375539636259767,0.00258462830011879,0.0100040094331407,0.0319804683826065,0.00606806282722513,0.0150279407942198,0.001,0.0360625480527352,0.00491886384299464,0.0734585287996267,0.00345548693189537,0.0968147164492589,0.0404092294095429,0.00519720419544854,0.001,0.100140473478374,0.001,0.121465554057679,0.001,0.0111019601286084,0.0191309423038739,0.0553740721001278,0.0340521485077713,0.001,0.001,0.0898454660528523,0.0990507894706722,0.0369633045054245,0.017824654356209,0.00448343452710635,0.040031549466512,0.001
"MyB_fs",0.0578531017841429,0.00940013368041183,0.00864865353777851,0.0242457849278402,0.00546082949308756,0.0140744103191467,0.00239476500148704,0.0322521459896387,0.00253303224580026,0.0697761599177477,0.0118379492934254,0.131705729496314,0.0310226704808509,0.00329954836870039,0.001,0.0887602092282409,0.001,0.0736357627806343,0.001,0.00982997139361829,0.0169736073168563,0.0476628524824391,0.0382950127832989,0.001,0.00329954836870039,0.079031094274037,0.0996398634228872,0.0769041355515872,0.0127427326606388,0.0092934101075882,0.034426885093101,0.001
"MyB_ms",0.057100120746162,0.00943902318819152,0.00868406397082378,0.0243534043025061,0.00548148148148148,0.0141349399965501,0.0024012222468643,0.0320117994463747,0.00254012961730859,0.0691855958864165,0.0118881249845987,0.138193552342699,0.0311616643256696,0.00432638426850004,0.001,0.0891665064931865,0.001,0.0720468774385386,0.001,0.00987085089081097,0.0170475592025825,0.0419961804785491,0.0362963878239993,0.001,0.001,0.0793923493401205,0.103946853500524,0.0784106407995297,0.0127970971636973,0.00933180552475296,0.0327953845395628,0.001
"MyZ_fs",0.0341063666732852,0.00575388490035636,0.0100040094331407,0.0316321249298959,0.00939440839089709,0.0132862235306666,0.0020450303581319,0.0327532852519842,0.00361257589532976,0.0678321132189208,0.00519720419544854,0.104773695524268,0.0392771131882334,0.00519720419544854,0.001,0.111026206375581,0.001,0.119950928857817,0.001,0.0121469904867403,0.0195663716197622,0.0385323349809979,0.0321362595178628,0.001,0.001,0.0941126733485576,0.0967865570280531,0.0400113097166425,0.0182600836720973,0.00274171726355317,0.043863327446329,0.001
"MyZ_ms",0.0352555656575157,0.00575388490035636,0.0100040094331407,0.0307441835351984,0.00606806282722513,0.0132862235306666,0.0020450303581319,0.0327532852519842,0.00361257589532976,0.0678321132189208,0.00519720419544854,0.106358323824386,0.0392771131882334,0.00519720419544854,0.001,0.113029181228667,0.001,0.120908873352771,0.001,0.0121469904867403,0.0195663716197622,0.0385323349809979,0.0321362595178628,0.001,0.001,0.0954189612962225,0.0967865570280531,0.0382695924530893,0.0182600836720973,0.00274171726355317,0.0428182970881971,0.001
"name",0.0188212657654124,0.0108912044905822,0.00714407865491724,0.0208849346430865,0.00692617385316703,0.0248941040771441,0.00195850220955469,0.0574887575649284,0.001,0.0754723304482738,0.00859677733325198,0.0693282517933565,0.0410190594066598,0.00836462446286466,0.00187161920700085,0.0803402656114263,0.001,0.146275748357724,0.001,0.0160055405927592,0.0257243736689648,0.0168629117311229,0.0545875439804525,0.001,0.00463174669583686,0.0913679220888645,0.100000020337781,0.0589470346061879,0.00717396938292266,0.0115320654179269,0.0278891736178298,0.001
"narrow",0.0223387756322561,0.0115759417494599,0.00709232471386814,0.0279522143513935,0.00410205058048697,0.0335523036324355,0.00486794949426989,0.0531498113748669,0.00223312924712373,0.0270128731301442,0.00868090784722689,0.131850162120431,0.0444176839828458,0.00609281063341482,0.001,0.0668289386497689,0.001,0.0781532812255412,0.001,0.00830712358055425,0.0159513706669059,0.0549448785681713,0.0569347786260253,0.001,0.00427061233338566,0.123529741302129,0.111493098340505,0.0370375415325291,0.0140824493335427,0.0137269954473076,0.0248202519034114,0.001
"navel",0.0527700135153618,0.00731133180792886,0.00640289177742077,0.046048838443902,0.0229695113837366,0.0306733473818913,0.001,0.0301704256991244,0.00181138535936258,0.0268453035856278,0.0152469921944728,0.0755977109659891,0.071914818910379,0.00247640978206189,0.00221707803904386,0.0763324570371452,0.001,0.0865342879861647,0.001,0.0102468517088935,0.0135271668046022,0.0511564156240365,0.0599136690614126,0.001,0.001,0.100916137063851,0.111491654090194,0.0419054133312933,0.0090327150576895,0.00778086336038724,0.0327063100280276,0.001
"near",0.0306968514391247,0.0186001957221581,0.00235723769202999,0.034455576142185,0.00956169872512076,0.0267304225629459,0.00954706730037683,0.0510528731134784,0.00534080717488789,0.0525661293258028,0.0112333569035322,0.14091381575947,0.0544909783252202,0.0147829453201221,0.00669804486691788,0.0645230704510262,0.001,0.0816946585155548,0.001,0.0066088242051025,0.0160962887379203,0.0342507361957699,0.0683819118116532,0.001,0.00249178474142895,0.0520629324311019,0.106494307988763,0.0463329207482963,0.0132326348797174,0.00489327175245921,0.0299086571678339,0.001
"neck",0.0552692511273749,0.0153692703481925,0.00887968359577142,0.0329451104140924,0.00432400004224356,0.0214430419584112,0.00234517335698972,0.0422702163926116,0.00234517335698972,0.0376024623768336,0.0126354195313078,0.161721114384987,0.0439443555217607,0.00804805331136668,0.00851005248761736,0.049446578588854,0.001,0.0942390896513851,0.001,0.00825927108745472,0.032314295852739,0.0472763953574333,0.0512063065403584,0.001,0.00506594218969468,0.0680113605593047,0.0906288438995026,0.0474652308082248,0.0161971189895342,0.00247852443261625,0.0257586638363485,0.001
"new",0.0313712077402827,0.00912926172576965,0.0129058580657999,0.034525994739493,0.00538315891581323,0.0199622002101716,0.00538315891581323,0.0415533356962088,0.00398408789896842,0.0469941674283831,0.007855149514056,0.100943912797458,0.0423625832447255,0.00441995137450955,0.00762197101124853,0.0600216700555276,0.001,0.0938158138551557,0.001,0.00348723736327967,0.018363428905429,0.0389136306825601,0.0919671249401508,0.001,0.00193271401122988,0.0933022242120121,0.0958549256626933,0.066506420181444,0.0163120550176905,0.0140732429222552,0.027053512911871,0.001
"night",0.0287362563009574,0.0159115103127079,0.00521365179246028,0.0458302587722054,0.00884843227185661,0.0262972408693509,0.00298727967793227,0.0407255319868737,0.001,0.0311276349641315,0.00325537625314343,0.0853351575031266,0.0266069652462629,0.012177396619191,0.001,0.098781181784937,0.001,0.0988177752646442,0.001,0.0071318041882337,0.0235109329363871,0.0477094898177817,0.0566215929722476,0.001,0.00642699910912638,0.101652174263257,0.115321235387713,0.0509626144536324,0.0131931278685567,0.00981006348884153,0.0310083158944419,0.001
"nine",0.0326521791700076,0.00501907296518075,0.00746177090263917,0.0354062551920159,0.00678870464199806,0.024369470986986,0.00338238800177423,0.0467294068192666,0.00478156061614145,0.0425492492074642,0.0044559630738523,0.116643664089814,0.0561337939232545,0.00617149773324923,0.00641451818585052,0.0602768699375683,0.00164974218230206,0.101900605326196,0.00239230467636156,0.00880820435847881,0.0157916198627276,0.0314813236381974,0.0465720219929499,0.001,0.0043090208471945,0.100757450437129,0.121055460494211,0.0561468240433476,0.0149933527328737,0.00554425744470655,0.0273614465162619,0.001
"nipple",0.0297837872561339,0.0177361654643469,0.00956454021091675,0.0272876002775102,0.00647037009595357,0.0180425104047623,0.001,0.0531862890891134,0.001,0.0466714048468492,0.00272832288179546,0.0803495483723217,0.0277789550258314,0.00827828183153752,0.001,0.0898311715526577,0.001,0.11432049661457,0.00469289766922847,0.0141228566489069,0.015451283409933,0.0591253002057378,0.031162389381966,0.001,0.00296457478743301,0.0858071226625614,0.13824539622168,0.0443686976752656,0.00958799835649286,0.0150326770530929,0.0414093620034023,0.001
"nose",0.029970831446351,0.00911940265128007,0.0119012227645549,0.0299434128940998,0.0125027983249188,0.0177280229457052,0.00332002102238101,0.0471208675086801,0.001,0.0392348228712643,0.00297057984870595,0.0952985960851406,0.0375625723343229,0.00424227735006178,0.00297057984870595,0.0953425577815957,0.001,0.133497508384591,0.001,0.0191421806247449,0.0206223511360632,0.0380942596599518,0.0526298207905917,0.001,0.001,0.114719183481776,0.0725616769661957,0.0442320568946141,0.0192819570942149,0.0100991797916771,0.0298912594978111,0.001
"not",0.0418155026500943,0.0112680821931017,0.0103526570048309,0.0251521208790149,0.0160893575168504,0.0278195846632018,0.00553138168108228,0.0695505125015669,0.001,0.0625627488983386,0.00472783579379084,0.0856157769577018,0.0248952947567024,0.0064798743897069,0.00742836709833152,0.136211753626403,0.001,0.129720337103571,0.001,0.001,0.0269372269952848,0.0345378454041997,0.0373833235300735,0.001,0.00341063766187432,0.043319454029599,0.0614897001488167,0.0652332982987326,0.0102407777038516,0.00341063766187432,0.0428159108514051,0.001
"nothing",0.0242992446814384,0.00661674256277863,0.00380837128138932,0.0422469978776408,0.0139035570148554,0.0244024565639181,0.001,0.0595999744641503,0.001,0.0633214637164223,0.00470478205266114,0.122951996776336,0.0179676683132167,0.00299202393615962,0.0136493519946136,0.117106109992732,0.001,0.0931616149888228,0.00299202393615962,0.00249401795211971,0.0291355327554187,0.0485843112747986,0.0349603974258498,0.001,0.00480438324946913,0.0729202036948819,0.0864617896608646,0.046158417695547,0.0102202250759388,0.00498404787231923,0.0405522931894978,0.001
"now",0.0294358663625131,0.00616737952666096,0.00211384374108925,0.0343804771409562,0.0157901340176789,0.0205716661914267,0.00621250356429997,0.0470914361752685,0.001,0.0596407423248741,0.00992531603459747,0.0689678975382568,0.034294506225644,0.00546994107024047,0.00235117859519057,0.0808051991255584,0.001,0.143889601748883,0.001,0.0114104410227165,0.0221921632924627,0.0446598232107214,0.0523984649748123,0.001,0.00211384374108925,0.066090747077274,0.0981548807147609,0.0460138532458892,0.0286961553084308,0.0164598659823211,0.0397020720463834,0.001
"oB_fs",0.0540809305758231,0.0123904404077,0.00508093616688192,0.0269656373527455,0.00227169750135583,0.0143473109802803,0.00169888234735012,0.0409083401823803,0.00171259162347574,0.0519044863454364,0.00717758320893228,0.104617424614556,0.035312439546677,0.00673083524827096,0.00309664704205035,0.0570688403105753,0.001,0.116045492847838,0.001,0.0108816596498879,0.0183946448839017,0.0811016007201284,0.0543820186757338,0.001,0.001,0.0807596851115696,0.0848231867597338,0.046874100538419,0.0163329419592188,0.00763938229982612,0.0524002630992517,0.001
"oB_ms",0.0497903297047362,0.0136621379090558,0.00565375132088764,0.0291458819056565,0.001,0.0153956345013055,0.00169888234735012,0.0418779831293795,0.00171259162347574,0.0591141502509187,0.00590588570757644,0.104543811137229,0.0306299278194312,0.00533307055357073,0.00309664704205035,0.0652032940920879,0.001,0.107923556648208,0.001,0.0108816596498879,0.0218890566206523,0.0804289452307869,0.0542422422062637,0.001,0.00309664704205035,0.0796688919080606,0.0931361614506082,0.0385137392282262,0.0163329419592188,0.00763938229982612,0.048482796711499,0.001
"oBD_fs",0.0411265409681785,0.00225535093335342,0.00922134347656887,0.0262518534858007,0.00725422530201651,0.0334490059513597,0.0087898446891781,0.0294362539770215,0.00309225155558903,0.0585813022054125,0.00746166666367774,0.0824857584421852,0.0280794882233138,0.00761111320336267,0.011606911962239,0.0807318825461785,0.001,0.090062328173841,0.001,0.0163636988775768,0.0155417429093097,0.0615443608141608,0.0699526248491337,0.001,0.001,0.0787861045404449,0.0992478265989734,0.0631435511725874,0.0254157722291267,0.0125322913123538,0.0249749049370561,0.001
"oBD_ms",0.0506345921356952,0.00231316314738943,0.00959995797877928,0.0259707085411466,0.00754224883566201,0.02404537458083,0.00914858753670604,0.035363355161023,0.00318860524564905,0.0623488411647882,0.00502348686086474,0.0793678524321449,0.0282108014547346,0.00791557236404384,0.00881248030255279,0.068624321949251,0.001,0.0906406485275064,0.001,0.0172021337442075,0.015992567913463,0.0652080300551779,0.0678539562479052,0.001,0.00517981580698253,0.0805295107362551,0.096528534409877,0.0608622029124708,0.0265401827923101,0.0130633836754228,0.028289083487161,0.001
"oBS_fs",0.0424237938351639,0.00352468556862179,0.00687063623756503,0.0316881658370007,0.00314353622073123,0.0270467567446862,0.007258942814314,0.0259855630105251,0.00360523130445935,0.045489688818958,0.00633031928111648,0.0820520156855919,0.0342863475573237,0.00733233132129316,0.00983736142173484,0.0622135316286532,0.001,0.0932121669836842,0.001,0.013010399548961,0.0110397758699469,0.0729514064240996,0.0617915780601734,0.001,0.00400603612053002,0.0913406054595723,0.123617999037305,0.0685587917681562,0.0254884047166711,0.00601006020088337,0.0258838685222784,0.001
"oBS_ms",0.0351834735291322,0.00759018629407851,0.00846264138389887,0.0314671157684631,0.00322391882900865,0.0223485600228115,0.00749365316985078,0.0283779441117764,0.00370292747837658,0.057386794664639,0.0039312375249501,0.0871502487089313,0.0342870806007034,0.00756979374584165,0.00705,0.0625134302822926,0.001,0.0863578145296708,0.001,0.010674295852739,0.00705,0.0682277278775782,0.0649233247790134,0.001,0.00255938123752495,0.0916096156892564,0.118923060228749,0.0688051539777588,0.0264067198935462,0.0122479374584165,0.0304759623609923,0.001
"old_an",0.0457879574618973,0.00757653338680326,0.00517458451221063,0.0247210258760583,0.0176617389270166,0.0392603316958169,0.00238202742156479,0.032771895218044,0.00191141917079084,0.0507858642358683,0.00657426395306799,0.100415345145036,0.0538593953645221,0.00403806390263613,0.00352130138505333,0.0677602644967367,0.001,0.0882346451548595,0.00213927396348855,0.0115247213769894,0.0162350155093162,0.0359620255032444,0.0678240707828382,0.001,0.0034304511221089,0.0747171507532156,0.110964146505858,0.0496854057341575,0.0149750939521262,0.0224155971596707,0.0346903903290035,0.001
"old_inan",0.0495855373401924,0.00757653338680326,0.00517458451221063,0.0247210258760583,0.0176617389270166,0.0421613910686997,0.00238202742156479,0.0355359500611736,0.00191141917079084,0.047505046875156,0.00657426395306799,0.0943704729411945,0.0527201214010335,0.00403806390263613,0.00352130138505333,0.0666209905332482,0.001,0.0893739191183481,0.001,0.0115247213769894,0.0162350155093162,0.036736440144282,0.069495005929288,0.001,0.0034304511221089,0.0700841033016955,0.113014839640137,0.0508246796976461,0.0161143679156147,0.0224155971596707,0.0346903903290035,0.001
"old_man",0.0505929622237008,0.0191610724910333,0.00226147704590818,0.0205334301293418,0.00658197015929826,0.0353334174562752,0.00243391378163214,0.0379159895862353,0.00291188504217618,0.0331200066570016,0.00369539082754032,0.117009190886608,0.0590476201401248,0.00849385520147445,0.00728017528162067,0.0641232197163782,0.001,0.0742391913855194,0.00243391378163214,0.0070770631697743,0.0170785861227736,0.0432508240224532,0.0723904925052286,0.001,0.00747136378583829,0.0795765371282613,0.104649000484708,0.0502475155509088,0.0181591682535313,0.014246632077935,0.0356841351050863,0.001
"old_woman",0.0578044152963913,0.0106908760257263,0.00266333998669328,0.0318349168330007,0.00725330671989355,0.0268944308208979,0.00503552007096917,0.0264929979195049,0.001,0.0448655548162933,0.00947109336881792,0.118836302844047,0.0588245287203371,0.00377223331115547,0.0039570488652325,0.0773959708097033,0.001,0.0768796286791496,0.001,0.0126281688474902,0.00862559199062193,0.0568141782044377,0.059845153291301,0.001,0.00728372883861906,0.0849167033129508,0.0923065661270052,0.0548089890061147,0.0129760479041916,0.0121998225770681,0.0299228848123858,0.001
"one",0.0282291340184644,0.00634637611828684,0.00546515705307213,0.0426604367023529,0.0136185975157124,0.02351351841771,0.00225067770794499,0.0407628764509548,0.00158914049115464,0.0400891762323444,0.00487601656191749,0.114513003901681,0.0385538949648912,0.00750135541588998,0.001,0.0701401769463827,0.00170081324953399,0.109629736198598,0.00293800828095874,0.0087668354750554,0.0231025874264851,0.0456333998669328,0.0507196461072346,0.001,0.00306199171904126,0.0892983815917948,0.131086908434214,0.0309909146681057,0.0133719503142475,0.0114609073863293,0.0351283807827085,0.001
"other",0.026870234838964,0.00699544943035739,0.0033450031154622,0.0526397657360177,0.0028682963291524,0.0269326285700205,0.00389504940735812,0.0543852459689674,0.001,0.0702871118433327,0.0117386543784858,0.0801567482319312,0.0481038827694405,0.0028682963291524,0.00389504940735812,0.0679695834668112,0.001,0.124552762787183,0.00389504940735812,0.0150041234403621,0.0280438875335748,0.0335571572903576,0.0492755640981412,0.001,0.001,0.0711031517212489,0.09582228723036,0.0502418948112006,0.0270556652714559,0.00408025923461719,0.0294171973513291,0.001
"outside",0.0349211024016108,0.00622666232161527,0.001,0.0404403573804771,0.00553110106317976,0.0485024644588374,0.001,0.0537032504475985,0.001,0.0458533952503157,0.00509013265985037,0.10285450672998,0.0567297765984067,0.00768455508807458,0.0106063111871495,0.0490648498920526,0.001,0.0778778128873448,0.001,0.00875594389452388,0.011624682607574,0.0614883294635219,0.0608276915556642,0.001,0.00593877551020408,0.0775519262737887,0.101832158811628,0.0666257863282182,0.00524321425176857,0.00906210707836029,0.0389631058582543,0.001
"oZ_fs",0.0355488839540736,0.00990679576736035,0.0167820693389556,0.037889080905049,0.00352021210105042,0.0177167656029932,0.001,0.0404011301248256,0.001,0.0468584920449762,0.00519047619047619,0.106089440541342,0.0352104000615549,0.00712051510255103,0.00352021210105042,0.0753038077939185,0.001,0.132323237996437,0.001,0.0124913376709784,0.0221839063575591,0.0576081228596199,0.0465040703124276,0.001,0.00303029438957583,0.0720945495427441,0.109819121837034,0.0372910542551261,0.0120001921533145,0.00676048480240097,0.0408353461926057,0.001
"oZ_ms",0.0379492657609757,0.0117968710523601,0.0178731710368437,0.0357672935231152,0.00549216666382335,0.0164362045140488,0.001,0.0414229814688897,0.001,0.0485045968299461,0.00513675213675214,0.103592081977312,0.0343174205110333,0.00704204696021063,0.00562038885192578,0.0780043102950621,0.001,0.121924296619573,0.001,0.0124722350171452,0.0180738409221443,0.0565269631676817,0.0549482137832105,0.001,0.00500852994864971,0.0777798475396612,0.0993711655142128,0.0401095416005596,0.0124278272920987,0.00526497432485456,0.0411370126879109,0.001
"oZD_fs",0.0308487928904097,0.00224750499001996,0.00916996007984032,0.0206053108069575,0.00721513639387891,0.0289349776637202,0.00874115815987074,0.0359186103982511,0.0030791749833666,0.0627101535025188,0.0100406425244749,0.0907739536799417,0.0322245295124038,0.00756979374584165,0.00842185628742515,0.0861381118714951,0.001,0.0934555302094224,0.001,0.014708294522067,0.0148469061876247,0.0491512974051896,0.0560702072046383,0.001,0.001,0.0806458479865665,0.102792718531192,0.07593375392073,0.0285898536260812,0.00937610493299116,0.0247898179830815,0.001
"oZD_ms",0.043303905694598,0.00393722107442036,0.00864440709224825,0.0220868288485685,0.00681533229836623,0.0335960610108105,0.010013153864924,0.0380547793302284,0.00294542688502138,0.0533905705714719,0.00574368889622593,0.0850581308375545,0.0369658182937939,0.00831443156571847,0.0108625672631345,0.0888357103670687,0.001,0.0898251885720807,0.001,0.0174255141439019,0.0186442748032201,0.0466183928439417,0.0550948957001063,0.001,0.00471539182842891,0.0831286764630953,0.0953362301666045,0.0719142316870019,0.0237023847042757,0.00883729116537185,0.0221894940278174,0.001
"oZS_fs",0.0342681527700901,0.00524565770419945,0.00802366247896364,0.0231980666118743,0.00309310007436108,0.0207589672196224,0.00711167357162426,0.0275642026870629,0.0015870611717741,0.0569265797070658,0.00375881178818833,0.0951725482741333,0.0348537557937347,0.00718333529020391,0.00669411764705882,0.0686933237167122,0.001,0.0940528783702436,0.001,0.0104774007540475,0.0152065046377833,0.0575970557484471,0.0486147492130585,0.001,0.00393530585887049,0.0908695218340164,0.125132281468808,0.077536274230251,0.0285324175179054,0.00413099291612853,0.0357816009437707,0.001
"oZS_ms",0.0310338054050629,0.00761533229836623,0.00641403119686553,0.0219648406889924,0.00297681673689658,0.0267204912925472,0.00845360284721562,0.029213727043268,0.00155444666223109,0.0549184903561484,0.00713516670362978,0.0897840016615798,0.0378144494080622,0.00794870998743254,0.00915001108893324,0.0768499361066227,0.001,0.091294052459455,0.001,0.0124458884699736,0.012153263842685,0.0570154653655652,0.0545468576075362,0.001,0.00238611665557773,0.0934542083381737,0.115658576321783,0.0799838228305294,0.0240457899016781,0.00933482664301028,0.0241332720801783,0.001
"part",0.0762755477365126,0.0189810944149437,0.0101320754716981,0.0353930001631956,0.0150581227482143,0.0124858584717358,0.0192641509433962,0.0482740628356943,0.001,0.0249102173012466,0.001,0.0707584633069889,0.0716690267264214,0.0025999698715776,0.00256918866669177,0.0569358874344752,0.001,0.0462821329488373,0.001,0.00806134900011298,0.00335378300003766,0.0664937169685786,0.0438358377584454,0.001,0.00542450947162279,0.0731544045780855,0.128163000145262,0.065927941063067,0.0422219837055449,0.001,0.0447746752676139,0.001
"path",0.0529008189458257,0.00650240839365815,0.00595081112736125,0.0556349747091489,0.0068555944945746,0.034002357803594,0.00214977418435019,0.04082209180697,0.001,0.0512139427331624,0.00699386173888782,0.0826531963304225,0.0570176471522811,0.00584408755453762,0.00329954836870039,0.0524959074609175,0.001,0.0877782335064545,0.001,0.0109797455779685,0.0192881916658235,0.0418414980440699,0.0676922131160107,0.001,0.00253303224580026,0.0632881257255274,0.118115846627809,0.0678735758478853,0.0133709815392257,0.00828190316755123,0.029619630131482,0.001
"penis",0.0424240923558289,0.011302681124238,0.0126866087644531,0.0301980219740699,0.0104035784287281,0.0238161191131251,0.00353512434590279,0.033741522360684,0.001,0.0398007840175505,0.00533332973692255,0.0902369926813041,0.0613069752387118,0.00696935138731546,0.00774327021632411,0.0584139360917804,0.001,0.0585567567567568,0.001,0.0134252539965115,0.0340306162449875,0.0485061696426966,0.0497666396935858,0.001,0.00414685943428458,0.117356346765928,0.10108604053155,0.0662184927442412,0.0187123231015447,0.00504596212979447,0.0402361511211811,0.001
"person",0.0433855594719312,0.0031942293423624,0.0099510890958049,0.0312481310129678,0.00345548693189537,0.00869772148547582,0.00432634556367196,0.0395366987291933,0.00258462830011879,0.055691126348649,0.00765269112734392,0.0917163543767613,0.0371560439330763,0.00416925660023757,0.00711309318535703,0.0899562565221091,0.001,0.119475020042189,0.001,0.00939440839089709,0.0223360364785264,0.0501847578838832,0.0609273275936285,0.001,0.00274171726355317,0.0609444103565494,0.0855026237726492,0.0747398143130344,0.0254508878030526,0.0107333769260283,0.0337349071490527,0.001
"pointy",0.0125096327491537,0.0227482982752444,0.00311054813450023,0.0259784021700189,0.0100191923844618,0.0244076828028924,0.00263073852295409,0.0453077032747691,0.00311054813450023,0.0394872416339482,0.00419873074364092,0.10976178412406,0.033912482726854,0.00263073852295409,0.001,0.0480182711500077,0.001,0.0639803798995416,0.001,0.0106504134587967,0.020854978687314,0.0671248894153086,0.0750761919384674,0.001,0.001,0.129805688988324,0.145065477104399,0.0434459286555095,0.019743948001433,0.00339904805773069,0.0270210604432161,0.001
"quick",0.0308358483033932,0.0164495542248836,0.00871662009314704,0.0275254823685961,0.00570629407850965,0.0265290751829674,0.00266333998669328,0.0499156100497418,0.00224750499001996,0.0400347571523619,0.00625583499667332,0.0959131951969078,0.0669422070145423,0.0104141849634065,0.00703696606786427,0.053139500047524,0.001,0.0874844558502044,0.001,0.0126091550232868,0.0160695409181637,0.0549509691727656,0.098511620568387,0.001,0.00224750499001996,0.0671487957418496,0.075465495675316,0.0636934942812787,0.0218749168330007,0.0114790419161677,0.0341390343123277,0.001
"quiet",0.0309759677432284,0.0133031687628759,0.0036821446035067,0.0470544132618298,0.00683132530120482,0.0268374885341194,0.0036821446035067,0.0422878064868542,0.001,0.0512469484439039,0.00933635540164651,0.105108405106024,0.0474878023642904,0.00386289154336193,0.00985701688991495,0.0825366444391767,0.001,0.085229578708332,0.001,0.00445694153860953,0.0147042770454501,0.0518107685947669,0.0636130389822764,0.001,0.00450704214061836,0.086465963082441,0.110154682030088,0.0406134455128756,0.0179536589471659,0.0146774643484116,0.0167226155835203,0.001
"rain",0.042247642645743,0.00910023630899121,0.00541562851308877,0.0375311675499576,0.0083692155918049,0.0229080000917705,0.00455528024410948,0.0602687891868152,0.001,0.0543796544841352,0.0145926767155344,0.0800734622708606,0.0496786197719504,0.0091540465866297,0.001,0.0870152568426366,0.001,0.0673720145915066,0.001,0.0118541767040631,0.00911567669259183,0.0447892490880308,0.0556012343129832,0.001,0.00409697845687934,0.0792274859148698,0.0860104487248819,0.0728798953816505,0.0286169041227889,0.0153532016426916,0.0337930575630348,0.001
"raw",0.0190205236585652,0.00849368713553286,0.00542215177488161,0.021241196039294,0.00651762357637666,0.0580755273766193,0.00683034714883958,0.0536341826151618,0.001,0.0378151383507495,0.0121436264725451,0.137006669014911,0.0347349457946851,0.001,0.001,0.0453298970686079,0.001,0.0790753786544558,0.001,0.0123882352941176,0.0186502211263747,0.0528446557864663,0.0738320926773903,0.00393530585887049,0.001,0.115326406011506,0.0997798207506555,0.0380424327814958,0.018611835153223,0.0130539470079449,0.0211941528707291,0.001
"red",0.0414569769551806,0.00294279320147584,0.00328302183511764,0.0537214903526281,0.00904393636968487,0.0188713119216113,0.00328302183511764,0.0369775030026527,0.00190727635637815,0.0253679774649835,0.00313180910905462,0.124007999585245,0.0786621596633573,0.00942196818484244,0.00464393636968487,0.0598714812798645,0.001,0.0689307843188083,0.001,0.00577803181515756,0.020248509042521,0.0591491907958974,0.0729446924333152,0.001,0.00591441359704833,0.0959262859562261,0.0993582341809887,0.0465406623981474,0.00568759450795379,0.0113202685538015,0.0276066689132557,0.001
