"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"2558","leg_lower","stop+voice",-3.1856868871991,-3.18592550098214,-3.18554504854256,"LEG_LOWER",56,6,"bɟ","ɟ",0.00319228176008206,0.00319219489282477,0.00319243699955814,0.112990600359565,0.0843006735038337
"2559","leg_upper,_thigh","stop+voice",-3.79627106029202,-3.79634840235773,-3.79615630204912,"LEG_UPPER,_THIGH",64,6,"g","g",1.79438367085998e-05,1.7942074396937e-05,1.794482855031e-05,0.118526926620956,0.162345649977146
"2560","lie_down","stop+voice",-5.93116404258905,-5.93146350217185,-5.93092732532445,"LIE_DOWN",42,6,"dbg","d",1.79127182003851e-05,1.79105730060514e-05,1.79138526920546e-05,0.0920758179073325,-0.244630308963226
"2561","light_not_dark","stop+voice",-14.9302263936011,-14.9303827096064,-14.9298666390279,"LIGHT_NOT_DARK",41,6,"ɟd","ɟ",0.00335266806465919,0.00335235517297579,0.0033531427985288,0.111432269194147,0.0617326335434327
"2562","light_wgt","stop+voice",-11.7717835700466,-11.7720280700685,-11.7715062341662,"LIGHT_WGT",48,6,"ɟdb","ɟ",0.00135542673364829,0.00135511732045436,0.00135548866171762,0.111166134450384,0.0578508735624639
"2563","lip","stop+voice",-7.98787008672563,-7.98817212877849,-7.98776818519863,"LIP",61,6,"gd","g",0.00331870618768319,0.00331843388293333,0.00331899884843904,0.125610212094932,0.257724514128983
"2564","live","stop+voice",-10.3514969371001,-10.3515219654898,-10.3511058413785,"LIVE",58,6,"ɟg","ɟ",0.000918244335066217,0.000918193302285903,0.000918419127640082,0.126802065593583,0.273316835382342
"2565","liver","stop+voice",-11.0180935117664,-11.0182308043363,-11.0179024358479,"LIVER",47,6,"ɟg","ɟ",0.00293993092145669,0.00293978405525283,0.00294008118074598,0.106569444827703,-0.0105144359609157
"2566","long","stop+voice",-3.27935096171737,-3.27947496997296,-3.279028650134,"LONG",67,6,"","",0.00305231898650821,0.00305226085823124,0.00305256371197414,0.153229030411489,0.590765149358149
"2567","loud","stop+voice",-3.85156232028434,-3.85172115867799,-3.85138456223464,"LOUD",34,6,"b","b",0.00352815454882512,0.00352798260953846,0.00352866730057462,0.0920533923334988,-0.245017361986408
"2568","louse","stop+voice",-3.63052685636344,-3.63092860476399,-3.63012311806845,"LOUSE",44,6,"gbd","g",0.0032960151641085,0.0032959418350717,0.00329614185025185,0.082059565849985,-0.426609806647663
"2569","low","stop+voice",-3.31069063989975,-3.31092462220833,-3.31047223702605,"LOW",37,6,"bɟ","ɟ",0.00307671617575382,0.00307649555307139,0.00307686253223287,0.119578295605172,0.176808147413578
"2570","lung","stop+voice",-5.79532411827277,-5.79536189488974,-5.79495038538021,"LUNG",53,6,"dɟ","ɟ",0.00313838596383545,0.00313786877589394,0.00313848511332639,0.105511114523091,-0.0266212699937076
"2571","M_fs","stop+voice",-3.63602090142413,-3.6362606596697,-3.63586822640406,"M_FS",33,6,"ɟgb","ɟ",0.00832125201116546,0.00832066790412606,0.00832224630676028,0.0794353562378789,-0.47761853693359
"2572","M_ms","stop+voice",-11.0497271519827,-11.0503130892551,-11.0495384921639,"M_MS",33,6,"ɟgb","ɟ",0.0082873372621311,0.00828675393455324,0.00828777551023038,0.0787275519882221,-0.491640038053931
"2573","man","stop+voice",-2.15480279921324,-2.15484859638998,-2.1545976081594,"MAN",58,6,"ɟ","ɟ",0.0010074670531813,0.00100744653231606,0.00100756609808605,0.125358549365302,0.254415974605104
"2574","many","stop+voice",-5.42021944319802,-5.42074714561992,-5.41996124118887,"MANY",59,6,"","",0.000976642118036371,0.00097657258591351,0.000976783473276064,0.125922805667517,0.261826199402594
"2575","maybe","stop+voice",-5.74009086558427,-5.74020896979769,-5.73991499766666,"MAYBE",40,6,"","",0.00328636178244327,0.00328613704676184,0.00328679495474821,0.136154497207136,0.391518629496496
"2576","MF_fs","stop+voice",-3.31955957567776,-3.31985927660918,-3.31918430036299,"MF_FS",50,6,"gɟ","ɟ",0.00389261836762196,0.00389237772292787,0.0038928573122602,0.116597057007062,0.135507041639099
"2577","MF_ms","stop+voice",-3.18863873628312,-3.18890214937944,-3.18826172333247,"MF_MS",50,6,"gɟ","ɟ",0.0009654857032782,0.000965408722858727,0.00096560470882537,0.116597057007062,0.135507041639099
"2578","milk","stop+voice",-5.42558858828198,-5.42561376594217,-5.4250861828363,"MILK",38,6,"gd","g",0.000180582714730088,0.000180567856496595,0.000180614249885382,0.100291592254088,-0.108209533461696
"2579","MM_fs","stop+voice",-6.03702121123224,-6.03729647862295,-6.03659480787169,"MM_FS",49,6,"b","b",0.000887155364212886,0.000887078530534863,0.000887303969829959,0.123676634498587,0.232156945926545
"2580","MM_ms","stop+voice",-5.76192705858454,-5.76196705221052,-5.76173976123899,"MM_MS",49,6,"b","b",0.00500994648087352,0.00500977178647152,0.00501054807098387,0.122761034505912,0.219930118911452
"2581","MoB_fs","stop+voice",-5.17369596044146,-5.17376012649862,-5.17328233791583,"MOB_FS",48,6,"gd","g",0.00404678510595181,0.00404655908145535,0.00404696786483841,0.111130215758958,0.0573263520032084
"2582","MoB_ms","stop+voice",-4.05283528893441,-4.05300248262914,-4.0525374600926,"MOB_MS",47,6,"gd","g",0.00509359895141697,0.00509342086191006,0.00509451447720826,0.110484980655972,0.0478786032760006
"2583","moon","stop+voice",-3.80470415162117,-3.80500017661349,-3.80412619927614,"MOON",69,6,"d","d",0.00405415289835845,0.004054012115323,0.00405439420616161,0.122447062955634,0.215719318981151
"2584","mountain","stop+voice",-13.6591296057943,-13.6591909385035,-13.6589101785568,"MOUNTAIN",63,6,"ɟb","ɟ",0.011083982008558,0.0110829932958409,0.0110849804783669,0.117197015492824,0.143891629894389
"2585","mouth","stop+voice",-5.92485828011428,-5.92525995112709,-5.92479193238888,"MOUTH",46,6,"gbd","g",0.00343144690970333,0.00343126102930211,0.0034316994621856,0.10266493100755,-0.0706560285967257
"2586","MoZ_fs","stop+voice",-5.3316825683436,-5.33201965547997,-5.33152094924328,"MOZ_FS",40,6,"ɟgdb","ɟ",0.00305565826549986,0.0030555668529885,0.00305583042212967,0.0898775644091191,-0.282980398588515
"2587","MoZ_ms","stop+voice",-14.7237279895903,-14.7239702697341,-14.723493036486,"MOZ_MS",40,6,"ɟgd","ɟ",2.7351235813254e-05,2.73486962923135e-05,2.73543220694178e-05,0.0901388219986521,-0.278378636029799
"2588","MyB_fs","stop+voice",-13.9396651278864,-13.9399507593014,-13.9393990025277,"MYB_FS",48,6,"gd","g",0.00108136978137539,0.00108118226330153,0.00108139513799108,0.110514120760016,0.0483063226822835
"2589","MyB_ms","stop+voice",-6.43565144400737,-6.43587702505524,-6.43540208516608,"MYB_MS",47,6,"gd","g",0.0246601991772036,0.0246586955788551,0.0246612141478921,0.109866033365368,0.0387702511936444
"2590","MyZ_fs","stop+voice",-2.42636522824804,-2.42653578049132,-2.42621190298485,"MYZ_FS",38,6,"gɟbd","ɟ",0.0101256544762266,0.0101246596175105,0.0101269873833726,0.0859135204203079,-0.354326261041883
"2591","MyZ_ms","stop+voice",-3.57742067028803,-3.57778458797801,-3.57718501016223,"MYZ_MS",38,6,"gɟdb","ɟ",0.0415852906538149,0.0415802560358548,0.041585848310021,0.0861747780098409,-0.349533373957132
"2592","name","stop+voice",-14.1749341003442,-14.1752919704713,-14.1746959860734,"NAME",35,6,"bdg","b",0.0205209181662769,0.0205183714689828,0.0205223777686452,0.0743372556197648,-0.58128201939857
"2593","narrow","stop+voice",-6.06465025767277,-6.06485323719462,-6.0642475630172,"NARROW",43,6,"bd","b",0.011054025908415,0.0110537039236649,0.0110550138582091,0.095401256342318,-0.188150516017792
"2594","navel","stop+voice",-3.39834365754217,-3.39881518911437,-3.39772602857007,"NAVEL",72,6,"","",0.0255467542966246,0.0255452872039611,0.0255475962204375,0.150286370348733,0.557784775039105
"2595","near","stop+voice",-2.07322065915708,-2.0736110918038,-2.07254634925586,"NEAR",53,6,"b","b",0.0109439960422054,0.0109439139594235,0.0109443236939109,0.105740116180196,-0.0231240358322621
"2596","neck","stop+voice",-3.52858044676794,-3.52861263558744,-3.52825103504533,"NECK",57,6,"gd","g",0.000143908988203008,0.00014387457311467,0.000143924560900635,0.125453408526862,0.25566372895341
"2597","new","stop+voice",-2.20152392097781,-2.20185926225494,-2.20125333677848,"NEW",45,6,"gb","g",0.0101130403424716,0.0101123194738758,0.0101132173317878,0.0961917660007089,-0.174984084659855
"2598","night","stop+voice",-13.7636164767655,-13.7639871242569,-13.7634785945561,"NIGHT",57,6,"ɟb","ɟ",0.018387149699003,0.0183847684601768,0.0183888179304007,0.107001097079449,-0.00398550841722506
"2599","nine","stop+voice",-9.99372829366294,-9.99379653771784,-9.99332655158169,"NINE",66,6,"ɟbg","ɟ",0.0148629385066138,0.0148615825502535,0.0148637323617091,0.0989676799664413,-0.129502186539219
"2600","nipple","stop+voice",-6.04943616722421,-6.04981787555545,-6.04922613834575,"NIPPLE",32,6,"ɟgbd","ɟ",0.000143020198377102,0.000142998278727026,0.000143035659945688,0.080071101641237,-0.465121492673731
"2601","nose","stop+voice",-6.07413125042766,-6.07421273727034,-6.07388745799744,"NOSE",53,6,"ɟgbd","ɟ",0.0213140102847623,0.0213126008013052,0.0213165897487526,0.0833698541292765,-0.401694711404464
"2602","not","stop+voice",-9.79025298881607,-9.79069166944571,-9.79021105109622,"NOT",34,6,"ɟd","ɟ",0.0123842063442005,0.0123831749946422,0.0123849582289973,0.101056569630465,-0.0960199117397035
"2603","nothing","stop+voice",-6.52535657893407,-6.52586446878262,-6.52492473293516,"NOTHING",42,6,"bɟg","ɟ",0.0110876870884019,0.0110874985782646,0.0110887537962699,0.0987859109269343,-0.132445360996533
"2604","now","stop+voice",-10.9091188878741,-10.9095461548189,-10.9089331914406,"NOW",48,6,"bg","g",0.0129200754066457,0.012918975758643,0.0129204956250168,0.096581753160346,-0.168524190282031
"2605","oB_fs","stop+voice",-3.27356595058716,-3.27367037083303,-3.27301054573193,"OB_FS",55,6,"gdɟ","ɟ",0.0169997688882373,0.0169996012522849,0.0170016769042354,0.105118234119995,-0.0326368312520282
