"word","a","ã","ɑ","ɒ","b","c","ç","d","e","ẽ","ə","ᶕ","ɤ","f","g","ɣ","h","ɦ","i","ĩ","ɨ","ᶖ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","o","õ","ø","ⱺ","ɵ","p","r","ṛ","ɽ","s","t","u","ũ","ʉ","ᶙ","ɯ","v","ᶌ","ⱳ","x","y","ỹ","z","ʔ","ἠ"
"SS_fs",0.141911183659679,0.00669223394162461,0.0135029137704491,0.00330959718163437,0.0126921880893235,0.00669987668654656,0.00700654780412852,0.0172503304056491,0.0531648380559181,0.001,0.006591012355712,0.001,0.00268376384345451,0.0036390201172195,0.0114620463149636,0.00267169847908872,0.0190731252999994,0.001,0.0848045360287789,0.00609868036122061,0.00393156735106002,0.001,0.0251584356220512,0.00497028388783572,0.0556245555587766,0.0283865270135623,0.00242340208734172,0.001,0.0472969520659268,0.001,0.0496671413999083,0.00183584923954436,0.00648801013858732,0.0120970746333187,0.0506929507654168,0.00389761069708712,0.001,0.001,0.001,0.026223232362311,0.0260343084213825,0.001,0.00211446565272582,0.0356241275004552,0.0581856557836156,0.0618921679392097,0.001,0.001,0.001,0.00183584923954436,0.0387387178263717,0.00183584923954436,0.00200301908745323,0.0104495449042046,0.00162688692965827,0.001,0.00755146594423819,0.0191607563134784,0.001
"SS_ms",0.137813498012383,0.00666364873427748,0.0148958216899534,0.00329804919572619,0.0128618063440219,0.00667137730311383,0.00697651506510788,0.0179984645275276,0.0559456738789452,0.0027109880239521,0.00656305729393344,0.001,0.00267534502423724,0.0036258250166334,0.0117346074517631,0.00266333998669328,0.0191134506724538,0.001,0.0812941131763965,0.00578804296169566,0.00391690951430472,0.001,0.0264766845536408,0.00474251497005988,0.0617020753054576,0.0296693738671362,0.00241628507690501,0.00171285999429712,0.0425190046753022,0.001,0.0493166966786141,0.00183166999334664,0.00397186063810709,0.0111623952671857,0.0512595386336184,0.00388312264360169,0.001,0.001,0.001,0.0265248321970777,0.0237089917150585,0.001,0.00210889332446219,0.0372173155154892,0.0549057155286497,0.0682887150835455,0.001,0.001,0.001,0.00183166999334664,0.0390393734752717,0.00183166999334664,0.00199800399201597,0.00940429318766762,0.00162375249500998,0.001,0.00680584862021988,0.0178363087084468,0.001
"stand",0.133131463315522,0.00459620314925704,0.00581598580616545,0.001,0.0116791494964216,0.00541621166837401,0.00843497597397797,0.0314288936060859,0.0558561621154036,0.00296443557329785,0.00833486804169439,0.001,0.001,0.00493580148345285,0.0126346894218617,0.00321778664892437,0.0213754245192968,0.001,0.101118602111523,0.00396243956531382,0.01652286634437,0.001,0.0292961414032605,0.0044852035611317,0.0466254110365621,0.024677733210827,0.00441495764923576,0.001,0.0226520124797703,0.001,0.0508494860719478,0.001,0.00512050678185076,0.010726578588854,0.0423646334651524,0.00296443557329785,0.001,0.001,0.001,0.0119991656897845,0.039301093666443,0.001,0.00447453241664818,0.0440158776321384,0.0918154424447438,0.0466166605765541,0.00359808890156196,0.001,0.001,0.00252076798783386,0.0240210877011409,0.001,0.00144355732978487,0.0059759387750073,0.004548458638279,0.001,0.00640189462345151,0.0206643749537961,0.001
"star",0.11056760493203,0.00626565203974263,0.00555907275024107,0.00200502205155454,0.0163708760876452,0.0057940024028288,0.00489425554177988,0.0167322245364399,0.0400161469961254,0.00209912333922463,0.00613992865956779,0.001,0.00536901625041645,0.00297842201060434,0.0117609408830755,0.00427130969862247,0.0271097466619111,0.001,0.0940421557031069,0.00375838547365098,0.00601235135490853,0.00162807047955693,0.0233403859177158,0.00676254664993487,0.0484285303458323,0.0346767398298697,0.004259305140125,0.00188775346629682,0.0340418499113532,0.001,0.0315627649584494,0.00209912333922463,0.00835164548507026,0.00822106587468375,0.071754878366158,0.00803646186404898,0.00294712777088994,0.001,0.001,0.0233329198638492,0.0429400401687721,0.001,0.00209912333922463,0.054200948578115,0.0710091886027943,0.0570770504195548,0.001,0.001,0.001,0.00388051028912038,0.0327371762333645,0.001,0.001,0.0047492318349107,0.00283187223204106,0.001,0.0116443671955819,0.0207530844699855,0.001
"stone",0.13471150333987,0.00665756075018721,0.00596160259675906,0.00298855566412503,0.0149148147220204,0.00253110793754193,0.00461898239782638,0.0259524264698519,0.0534650352732682,0.001,0.00822854152225535,0.001,0.0023919163068563,0.00830756061099558,0.0116283790259688,0.00211353304548504,0.02774253191408,0.00183514978411378,0.0824714262419271,0.00322706609097008,0.00804440213018872,0.0023919163068563,0.027226381316352,0.00371931172522459,0.0600863585730421,0.0353709563490587,0.00396279328173698,0.00343585353699853,0.0308782501411469,0.001,0.0339822971745654,0.001,0.00287908701425601,0.00585347959855013,0.061759721502011,0.00169595815342815,0.00204393723014223,0.001,0.001,0.0268467677781185,0.0357801321168395,0.001,0.00183514978411378,0.0468952767724346,0.0721440025875423,0.0461884458967615,0.00159653556008127,0.001,0.001,0.00195456069331749,0.0310721710412788,0.00192794420457087,0.001,0.00765137149490618,0.00273989538357038,0.00169595815342815,0.00570268866530736,0.0218907021400695,0.001
"straight",0.10248946839366,0.00862609189689404,0.00899543967620315,0.00283797137867123,0.0140901142490152,0.00767687442575167,0.00364847289547888,0.0212397285455544,0.0407909700380384,0.0017425624940595,0.00718402464251391,0.001,0.00174269169993347,0.00164974218230206,0.0113506253036256,0.00186632290973608,0.0182732746087911,0.001,0.0887335426399486,0.00229948436460413,0.00838256720685613,0.00232011110055022,0.0216973710857506,0.00468187236637835,0.0583842837413197,0.0278458260397195,0.00316580727434021,0.00304204685866363,0.0308970245235839,0.001,0.0360040168280562,0.001,0.00945283639071064,0.013784580145265,0.0750891774651755,0.00330207293745842,0.001,0.001,0.001,0.0224689402160086,0.0447580744595465,0.001,0.00260888540379558,0.0527244366035846,0.0876528845717656,0.0542520819502169,0.001,0.001,0.001,0.0110497333705605,0.0297787387136501,0.001,0.001,0.00970448256925303,0.00348345900791011,0.001,0.00881753292357085,0.0144137539015284,0.001
"strong",0.125395710685872,0.0055574080596976,0.00660237207119912,0.001,0.0227866410004487,0.0100425746223562,0.00536934874448083,0.0261280691202115,0.0491249375648812,0.00164512216678472,0.0105359265993292,0.001,0.00149470591245864,0.00288160631978878,0.0249114604753914,0.00250528505583102,0.028449480804427,0.00250528505583102,0.0829722046111891,0.00388512969034279,0.0121910263969765,0.00190317103349861,0.0222105706512188,0.00526329457009274,0.068240861669317,0.0265026381020366,0.00348372034212119,0.00247633726629581,0.0247477760130102,0.001,0.0298194783332833,0.001,0.00446215562841135,0.0133469209375135,0.0556703497929282,0.001,0.001,0.001,0.001,0.0277261908007566,0.0456532561036585,0.001,0.00326525851746,0.0438186293525118,0.0656899489642601,0.0539579215282198,0.00175264252791551,0.001,0.001,0.00250528505583102,0.0221049436128689,0.001,0.001,0.0106879103571601,0.001,0.001,0.00624161760512588,0.0174848262770066,0.001
"suck",0.0745623098983083,0.00188007406703348,0.00465872487828576,0.001,0.0212240261226099,0.0104862037074754,0.00426897779145664,0.0180841758637279,0.0291220369372953,0.001,0.00717558014063416,0.001,0.001,0.00426884653469579,0.00983916086377829,0.00368022556778378,0.021078081641241,0.001,0.0643358499661803,0.00236011446723356,0.00892937001006576,0.001,0.0214491883598656,0.00528761172540281,0.048082813168772,0.0194869459355091,0.0028001515007503,0.00205608888044018,0.0512276486917904,0.001,0.0433435895889756,0.001,0.00943849648481654,0.00400869277202325,0.0693496193354479,0.00685891004586946,0.001,0.001,0.001,0.031654573472769,0.0195611811566252,0.001,0.00232011110055022,0.0737922005535033,0.0830391012555796,0.104641428585414,0.00761325924618387,0.00281056933751545,0.001,0.0132826148776154,0.0193958339076674,0.001,0.001,0.0102720770413005,0.00311217776088036,0.001,0.00973368740808465,0.0324276693488429,0.001
"sun",0.126181029844703,0.00889083859143739,0.0120593172629101,0.00232011110055022,0.0089751430526547,0.00288877434386416,0.00293616294747366,0.0168926367858504,0.0483621539619544,0.00160928204640779,0.00953016067986128,0.001,0.001,0.00694060596755207,0.0147906137257435,0.00291923844618455,0.0333384927337023,0.001,0.100277005306613,0.00377223331115547,0.00385357693241925,0.001,0.0307027117925322,0.00327465297325577,0.0530808653163943,0.0230259597109231,0.00303094015469265,0.0036656089530341,0.0388093358798615,0.001,0.0495482499930271,0.00288888035894024,0.0134970517518754,0.0138730937257218,0.053546819177225,0.00374187522391115,0.00153312179060682,0.001,0.001,0.0171800831065635,0.030343806350127,0.001,0.001,0.0506258894748582,0.0596799300721456,0.0580416008303567,0.00185299486497091,0.001,0.001,0.00385357693241925,0.0223165632327309,0.001,0.001,0.0100986118930231,0.001,0.001,0.00711820721601161,0.0221321921837557,0.001
"sweat",0.125596042479055,0.00908710439001581,0.0103417794951968,0.001,0.0126063443312197,0.00379186454676853,0.00252182662589435,0.0215008781972588,0.0542647704846755,0.00198325516454775,0.00530014515144747,0.001,0.00263875860757959,0.00871411528339053,0.0125575046992999,0.00198325516454775,0.0275214197477258,0.001,0.0799820959450174,0.001,0.0142999174846023,0.001,0.0265830786007772,0.00530174134489641,0.0495378387730826,0.0335723322199237,0.00340168392591625,0.001,0.0303456612695868,0.00198325516454775,0.0418097676085641,0.001,0.00493727717405485,0.0114550670905646,0.0556578456192627,0.00363384139532336,0.001,0.001,0.00222906895568469,0.022815242920992,0.0442404706719034,0.001,0.00550658617084386,0.050340467185162,0.0538394021836103,0.0589597707463257,0.00285158440077174,0.001,0.001,0.00637278714913593,0.0311111252853089,0.001,0.001,0.016433594457812,0.001,0.001,0.008351002896857,0.0170384289908493,0.001
"sweet",0.122474088665896,0.00557271934672689,0.00503616199196467,0.00187182366601307,0.0208481593963329,0.00653941857841994,0.00307459155762549,0.01940049052814,0.0525826211629209,0.0058110715664497,0.00685130314281536,0.001,0.00201850267718531,0.00281056933751545,0.0115231713443861,0.00426897779145664,0.0222240614932057,0.00175434920031441,0.0898004682535621,0.00211476048490908,0.00754411056948838,0.001,0.0208427896034587,0.0032001851675837,0.0706323846219293,0.0314826587914064,0.0033761999809904,0.0033761999809904,0.0507359720803627,0.001,0.0467134296598226,0.001,0.00395453436789812,0.0138912521811169,0.0442085551520016,0.00879507299334312,0.00281056933751545,0.001,0.001,0.0178473226325775,0.0223847521216909,0.001,0.00395453436789812,0.0605446784977248,0.0633328277259462,0.0526216441499526,0.00316633616500549,0.001,0.001,0.00311217776088036,0.0181216314326919,0.001,0.001,0.0086692168698632,0.00175434920031441,0.001,0.00422484283134411,0.0291244615703634,0.001
"swim",0.128050143481787,0.00568203107167432,0.00890502222188146,0.00491582629509593,0.0193542997806864,0.00796137838340756,0.00464831838670078,0.0143316647669913,0.0525371903862809,0.00180322252878549,0.00917771744684117,0.001,0.00190374181215035,0.00619520157295311,0.0106189579393875,0.00205422956903095,0.0269881660055678,0.001,0.0775066850171289,0.00272014854911034,0.0130089450728173,0.001,0.0337849227126166,0.00573223303205592,0.0501917991922209,0.0286872391293127,0.00377234977842214,0.00233870421464248,0.0400683041975387,0.001,0.0407233208516276,0.001,0.00419463505766955,0.0143942448005308,0.054301356277854,0.00328266231471089,0.001,0.001,0.001,0.0251317167324308,0.0289517039757966,0.001,0.00217136618781217,0.0341580088561618,0.0493124635722538,0.0684581858531424,0.00467028072181146,0.001,0.001,0.00338735584944575,0.0393708950477667,0.00193709295024974,0.001,0.0111341768359845,0.00349891453399929,0.001,0.0106368110340166,0.023346366001647,0.001
"tail",0.104633040712651,0.00324126146069356,0.00626740374857045,0.00191981934748016,0.0208663319586082,0.003858238756194,0.00406606449160052,0.017159513080289,0.0453457013994832,0.00546415821710394,0.0116463007513809,0.001,0.00176651612290013,0.00552443607607933,0.0114888385762306,0.00437826037632876,0.0331598016752684,0.001,0.0940109104776728,0.00633287648972409,0.0123447815801358,0.001,0.0200828816164228,0.00520306340723571,0.0564361126331931,0.0276439640651401,0.00318457095026537,0.00283963869496031,0.0242731181627674,0.001,0.0343808555410973,0.001,0.00755918796595968,0.00733482256465782,0.0586798850547022,0.00438384981189694,0.001,0.001,0.001,0.0290838050327551,0.0359368241791598,0.001,0.001,0.0594801512076823,0.0584127323915949,0.0764707538129266,0.0057523999619808,0.00191981934748016,0.001,0.0063109760290698,0.0294250872112844,0.001,0.001,0.00863961069157129,0.00368280643015045,0.001,0.00256787388775026,0.0218409540499002,0.001
"take",0.150709158736809,0.00757048115750067,0.0108449429865308,0.001,0.0169371386299558,0.00502979908079387,0.00487649585621384,0.0206066160415618,0.0618907841812999,0.00502979908079387,0.0101877005260929,0.001,0.0041538949750269,0.00214977418435019,0.0182013813589464,0.00191981934748016,0.0264945328420038,0.001,0.0723915977834132,0.00214977418435019,0.00870189063756767,0.001,0.0209389905329087,0.00625611055702946,0.0457890561831896,0.0151846444959941,0.00579072576812581,0.00591129262212901,0.0390541040660249,0.001,0.0413139477357585,0.001,0.00533640552995392,0.00737485908878607,0.0529080554685842,0.00502420964522568,0.00191981934748016,0.001,0.001,0.022526608017764,0.0300620256086466,0.001,0.001,0.0420862080707551,0.0587996293937683,0.0595369671745675,0.00214977418435019,0.001,0.001,0.00663936861847952,0.040473983931778,0.001,0.001,0.00758855449274611,0.00253303224580026,0.001,0.00383610965473048,0.0251199359747333,0.001
"taste",0.163578209504862,0.0093220486325018,0.00513665438083269,0.00697014202048578,0.0210613970427307,0.00562038885192578,0.0059870863798564,0.0196772107212338,0.0708657599105592,0.00270162966248573,0.010195080097941,0.001,0.001,0.00279681788686002,0.0146163254371283,0.0027701489757378,0.0338909480121661,0.00346420738769375,0.062353115407914,0.00168450205213715,0.00553591947836791,0.001,0.0243637433442638,0.00168450205213715,0.0510141289897944,0.0193373210467171,0.00346420738769375,0.00408025923461719,0.0545778417183385,0.001,0.0482116129026752,0.001,0.008245943151909,0.00670581353460041,0.0354676507557782,0.00168450205213715,0.001,0.001,0.001,0.0307555982482426,0.0231924570891693,0.001,0.001,0.0352255084722453,0.0782308647208718,0.0496541096454233,0.001,0.001,0.001,0.00360110779812118,0.0197743834709163,0.00168450205213715,0.001,0.00945115569370763,0.001,0.001,0.00511449939626919,0.0192506953988146,0.001
"ten",0.115738673914586,0.00292993745945404,0.00746452074557814,0.00254754880482937,0.0197755174172618,0.00538739756259838,0.00535450058815036,0.0125310994940614,0.0552083160190189,0.001,0.0110559879080399,0.001,0.00160853901952193,0.00541239085900982,0.0119145915441519,0.00376462684387323,0.0174115559677446,0.00181138535936258,0.0812449172804983,0.00213804699754751,0.00881991953050295,0.001,0.0271461504436152,0.00148683121561755,0.0524324614334168,0.0210083765879005,0.00665856795893308,0.00251458600414347,0.0547329453411275,0.00167615446613548,0.0462380470310195,0.00127046178645419,0.00577171866101324,0.00694481824990678,0.0724706737963261,0.00395903027026147,0.001,0.001,0.001,0.0295698101521296,0.0258273867248257,0.001,0.00461646045887319,0.0506322334224808,0.0747897999962124,0.0622579706128706,0.00263411876570924,0.001,0.001,0.00380150799657153,0.0240397582514044,0.001,0.001,0.00932442741307938,0.00266913559640301,0.001,0.00315596681202056,0.0172511272357577,0.001
"testicle",0.105273300855066,0.00652575555615903,0.00579542275992233,0.00184879051420968,0.0193331905727472,0.00896288374179021,0.00416826664132053,0.0158829812202709,0.050520242931777,0.00166005555027511,0.00859637277358977,0.001,0.00150933337406819,0.0082771124417831,0.0211694117434066,0.00265013887568778,0.020508630857362,0.001,0.061481104258086,0.00199008332541267,0.0121011629424447,0.001,0.0210936141554904,0.00420362676008527,0.070589289300082,0.0335438342890938,0.00265013887568778,0.00654446662231093,0.0366481430048581,0.001,0.0367664530589752,0.001,0.00908332314961913,0.013951380496754,0.0803696898273816,0.00363079283609651,0.001,0.001,0.00166005555027511,0.0271311277671415,0.0403043126452379,0.001,0.00594141586955958,0.0462454032531378,0.045172436632267,0.0745784490963419,0.001,0.0034659266123837,0.001,0.00317818331590787,0.0252006795863368,0.003970249976238,0.001,0.00878357814285958,0.001,0.001,0.00623844086718338,0.0168007473733165,0.001
"that",0.144736552371792,0.00538202755694378,0.0039288080312362,0.00226451378588389,0.0134861774921106,0.0042045999743632,0.002798499985612,0.0204244826206041,0.0949648209042814,0.001762999993896,0.00609779421788431,0.001,0.001,0.0042045999743632,0.0074200999486392,0.003125499982996,0.0317034115969182,0.001,0.0972130690907165,0.002525999987792,0.00699511374803909,0.002144499990844,0.0211050498391596,0.006613499955092,0.0448809271617947,0.0169449970017734,0.001,0.0014577999963376,0.0287507668436781,0.001,0.0937989679589416,0.001,0.003288999981688,0.0060848499593212,0.0540336035648795,0.00346351377629189,0.001,0.001,0.001,0.0177027635027415,0.0189451983412869,0.001,0.0013051999975584,0.0352173715769277,0.0596905339406575,0.0488190961894472,0.002525999987792,0.001,0.001,0.00525122755799018,0.0235847998193216,0.001762999993896,0.001,0.00613026662562453,0.001,0.001,0.004978499968172,0.0222794952047114,0.001
"that_yonder",0.160956846087727,0.0054022212323214,0.00328517670240676,0.0022703410383534,0.00972407804734856,0.00421936771618054,0.00280678800397888,0.0200730209539227,0.0811262207892358,0.00418663134560372,0.00838809835526081,0.001,0.001,0.00329954836870039,0.0109811349431924,0.00250355085645795,0.0309753413749109,0.001,0.084042463634257,0.00456988940705379,0.0101584887758347,0.00214977418435019,0.0227103237524883,0.00740588474137965,0.0457451520775288,0.0153376158954127,0.00319004606542894,0.001,0.0279704172957574,0.001,0.0806120627055255,0.001,0.00559909673740077,0.00638877680906986,0.0601628744293553,0.00385812443578938,0.001,0.001,0.001,0.0172780151190427,0.0224408828057108,0.001,0.00245638063351025,0.0280966879057334,0.0606473259849457,0.0539361530030423,0.00253303224580026,0.001,0.001,0.00418663134560372,0.0268206431114072,0.00176651612290013,0.001,0.00619970027958659,0.001,0.001,0.00528427761549536,0.0222543970649879,0.001
"then",0.154686191801131,0.00441016235926416,0.00879240652893348,0.001,0.0170675645046903,0.00391624543121549,0.001,0.0373299503418875,0.0876765735409487,0.001,0.00624631689002946,0.001,0.001,0.00879208435324774,0.0119753852268822,0.00192579220038587,0.0412633068184433,0.001,0.0783032986417775,0.001,0.00310617725587785,0.00208009090045018,0.03961028164446,0.0055518116518972,0.0457009620682923,0.0222346287354453,0.00526635905677822,0.00224998055836379,0.0386545820672891,0.001,0.056909341928978,0.001,0.001,0.00869966622105202,0.0586702667639366,0.001,0.001,0.001,0.00181006817533764,0.0154346433910164,0.0237715208467989,0.001,0.00273586037572351,0.0426319652846599,0.0467183968171992,0.0396060180196194,0.0033761999809904,0.001,0.001,0.00342146376577514,0.0142105403705062,0.00424027270135055,0.001,0.0075165484327161,0.001,0.001,0.00289015907578782,0.0205169152708619,0.001
"there",0.133341791815758,0.001,0.010475022881479,0.00226650252793905,0.0119523573110004,0.00311083754656508,0.0032436446903148,0.0261494994058294,0.0781665074272752,0.00366581219962782,0.00934132749728969,0.001,0.001,0.00657876801388762,0.00958218829442879,0.00201320202235124,0.0365557234722255,0.001,0.0846029148842608,0.00273704367913918,0.00327970455029028,0.00201320202235124,0.0242636228411176,0.00184433501862603,0.0595878060975784,0.0260113354936906,0.00172371573025088,0.001,0.0298041379170593,0.001,0.081072225338586,0.001,0.00226650252793905,0.0101610349520924,0.080085421615073,0.00662098476481892,0.001,0.001,0.001,0.0121452222458636,0.0226270384056639,0.001,0.001,0.0265071416048953,0.0557964411929578,0.045887270236521,0.00163325126396952,0.00353300505587809,0.001,0.00256805074887691,0.0262336810546179,0.001,0.001,0.00517945834219885,0.001,0.001,0.00640374411920659,0.0209685231905056,0.001
"there_yonder",0.134585763383427,0.001,0.0100610655711231,0.00266115342131271,0.0100607042964464,0.0037107135705473,0.00314562137860202,0.026919637839439,0.0757203628423445,0.00354934467634311,0.00857317727005536,0.001,0.001,0.00573876717563131,0.0133309834330415,0.00382606308418761,0.0407696733349312,0.001,0.086193736307596,0.00432230684262543,0.00467964948512591,0.00196893591457861,0.0265846425503132,0.00180744659548217,0.058473978995315,0.0261167000800281,0.001,0.001,0.0237125600855617,0.001,0.0745962980249479,0.001,0.00318010580780187,0.0113756887519459,0.0753204902829925,0.00637540776053072,0.001,0.001,0.001,0.0131116989322326,0.022509448244214,0.001,0.001,0.0298316103632946,0.0504586712060405,0.0485611290902553,0.00160558494661163,0.00342233978644652,0.001,0.00180744659548217,0.0304475738576116,0.001,0.001,0.00447778783625537,0.001,0.001,0.00669826597383135,0.0207074644054471,0.001
"thick",0.106362269813613,0.00546040539242371,0.00374496690347342,0.00176254976677661,0.0306489425174622,0.00453907859751787,0.00399910593887346,0.0252772946594715,0.0508572233036993,0.001,0.00986971765661445,0.001,0.00222000003049668,0.00737253631265607,0.0114807915656806,0.00176241710620013,0.0204205893574749,0.001,0.0674105604885009,0.00247413906589673,0.0123646485147013,0.001,0.0250650407275339,0.00197034904425471,0.0568325651065732,0.025244404868184,0.00485232421160565,0.00148517452212735,0.0356970407990293,0.001,0.0346315235353309,0.001,0.00395127100340204,0.0124066070388719,0.0626327702407308,0.0015929910826001,0.001,0.001,0.001,0.0303119016901399,0.0341159750289405,0.001,0.00325336611388038,0.0423932328743882,0.0741394198656039,0.0870057316255081,0.00166711496792511,0.00269651072187176,0.001,0.00558085611308577,0.0242287656862891,0.0027789732478003,0.001,0.0063369197434009,0.001,0.001,0.0109241293323717,0.0251778038170174,0.001
"thin",0.149155280201059,0.00578037037037037,0.00795100513259196,0.00171298403193613,0.0259096205568661,0.00859233105218135,0.00204565202927478,0.0131922581820486,0.0596910199802415,0.00517035500427716,0.00828132085036277,0.001,0.00196248502994012,0.00273264581947217,0.0129923173278263,0.001,0.0374435385816224,0.00324550898203593,0.0842846777008753,0.00171285999429712,0.0118537895637297,0.001,0.0178872212285386,0.00379203497766372,0.058414168085186,0.0279300858478403,0.00607912745936698,0.00366134397870925,0.0367030808800869,0.001,0.0373622271230654,0.001,0.00512283100465735,0.00831077527484713,0.0400252165798274,0.00199800399201597,0.00183166999334664,0.001,0.00199800399201597,0.0408901525398531,0.0444489406900485,0.001,0.00366134397870925,0.0533069570859391,0.0496036739242128,0.0323842133769978,0.00183166999334664,0.001,0.001,0.00349500998003992,0.0193523645349993,0.00366134397870925,0.001,0.0110830085860026,0.00149900199600798,0.001,0.0137622981022083,0.0141942104247493,0.001
"think",0.13003073244939,0.00601698564150296,0.00638577673313809,0.001,0.0129992709911844,0.00239907101684482,0.0036468433445041,0.0162954619184403,0.0548390397002239,0.00582469018349594,0.00781075647251706,0.001,0.0025989383049655,0.00283211680777297,0.0176151254826055,0.0042734674432587,0.0335301449348122,0.001,0.0793169690487392,0.00404994268990575,0.0050529803765855,0.00146635700561494,0.0264675872563275,0.00244348596976052,0.0540889368195597,0.0273052600299508,0.00437755528309001,0.001,0.04715205271946,0.001,0.066232852411122,0.001,0.00266757959583523,0.019395308922283,0.0616468752601161,0.00441081418234588,0.001,0.001,0.001,0.0225086656689432,0.0262091223186416,0.001,0.001,0.0491120431469919,0.0593516822229677,0.0497507011169499,0.00656308877571959,0.001,0.001,0.0033965568344101,0.0218718313396807,0.001,0.001,0.00549701398271548,0.00158294625701867,0.001,0.00686479264636968,0.0171185766942385,0.001
"this",0.145154098941317,0.0035406820767068,0.00661792543944369,0.00188708297690334,0.0112280867275762,0.00303685716125353,0.00253303224580026,0.0199370555940274,0.0903944957718241,0.00380337328415366,0.0151157614549264,0.001,0.00214977418435019,0.00329954836870039,0.0103352999947001,0.00145990967374008,0.0357765637622422,0.001,0.131118859640094,0.00329954836870039,0.00743873543236108,0.00380337328415366,0.0233494200977023,0.00748801146883323,0.0470537046016226,0.0148410911335109,0.00138325806145006,0.00253303224580026,0.0218712533239424,0.001,0.10171565799715,0.001,0.00548959443412933,0.00902663315020168,0.0384722597815122,0.00291629030725032,0.001,0.001,0.001,0.0184765676021229,0.0166551792910412,0.001,0.00444932255305058,0.0284213160979628,0.0400835400371811,0.0373223712767574,0.00253303224580026,0.001,0.00253303224580026,0.00191981934748016,0.0192941847998831,0.00165701381962868,0.00303685716125353,0.00805194833068119,0.001,0.001,0.00490558215001494,0.0205899620552619,0.001
"three",0.129456489145852,0.00442024110287583,0.00587260190363076,0.00151549792976031,0.0142835381836041,0.00429442601922436,0.00482470870930316,0.0149983881116162,0.0529444072467504,0.00323883637683311,0.0127931413835061,0.001,0.00213910746001111,0.0040253119529113,0.0180159671373607,0.00234029461737682,0.0252226156069379,0.00158914049115464,0.0896501603997183,0.00253422002904855,0.00574033122263933,0.001,0.0214234335439611,0.00378542783251548,0.0503935224814779,0.0214451239674182,0.00709770659389603,0.00251212726063025,0.0443645728138791,0.001,0.054271407632817,0.001,0.00262013635067527,0.0102789627356857,0.0557913568176661,0.00282643803302486,0.001,0.001,0.001,0.0353808030142625,0.0419925655856678,0.001,0.0036511322101959,0.0497190061038232,0.0628338834444053,0.0505743168002937,0.00285579254713713,0.001,0.001,0.00575751448696468,0.0213010016788814,0.00203099585952063,0.001,0.00892066660330133,0.0018247966876165,0.001,0.0103247847738866,0.0131230991102818,0.001
"throat",0.0890268301060217,0.00510538161771695,0.00547542470614327,0.00171298403193613,0.0168183154326268,0.00580982479485473,0.00254452998764376,0.0245983902037195,0.0307147331455415,0.00171298403193613,0.0123410345974717,0.001,0.00296048902195609,0.00409698064189082,0.0216850689097994,0.00408918401292653,0.0281385000849672,0.001,0.0636272751466763,0.00171298403193613,0.00941645249184171,0.00345342648037259,0.0235404170014948,0.00451281563856414,0.0779194857615217,0.0365921234875127,0.00199800399201597,0.00299816816583284,0.0437939895965644,0.001,0.0420022428303566,0.001,0.00421579064094034,0.0135331388161628,0.114027605164851,0.0057523999619808,0.001,0.001,0.001,0.020930377340557,0.0389087944313393,0.001,0.00445737097234103,0.0361947060136581,0.0427673072181755,0.0733028973654423,0.00196248502994012,0.001,0.001,0.00171285999429712,0.0228495188555069,0.001,0.001,0.0113229687810526,0.00276445252352438,0.001,0.00309118002091056,0.0198081069174782,0.001
"thunder",0.120397456088393,0.00666131183012127,0.00419775155571211,0.0031666568823138,0.0208627245260657,0.00384212154589048,0.00312206094559036,0.0256211727747014,0.0390504784801986,0.001,0.0122752373192669,0.001,0.00332972943002883,0.00367174042460839,0.0177461191839788,0.00161152205393135,0.0259372276321906,0.001,0.0804467329067247,0.00251424508592525,0.00423233085649429,0.001,0.0315543624675275,0.00593889019346927,0.0593379996029697,0.0358656141322573,0.00433462453340345,0.00284051178688375,0.0356236735327084,0.001,0.041892218394482,0.001,0.003954719257408,0.0120035142910569,0.0457372067039497,0.00295687057258033,0.001,0.001,0.001,0.0157597082403939,0.0616480139054316,0.001,0.00252880513482838,0.0395253582112511,0.0508997555036947,0.0838815859533369,0.0037645895572689,0.001,0.001,0.00272390979013029,0.0273665869474166,0.00233422993585022,0.001,0.0129220661328504,0.0031666568823138,0.001,0.00557780098067171,0.0121741078337298,0.001
"tie",0.107564421949106,0.00905774727149019,0.00572787061651485,0.00189507084485737,0.0171776522405399,0.0108548814535496,0.0041327479570008,0.0246439021735872,0.0440838343243757,0.00410089238563232,0.00717503451350555,0.00174589237071448,0.0031312323037035,0.0096383665155986,0.00918350486726739,0.00317551941458389,0.0423132170746091,0.001,0.0918215741495997,0.00583431542495477,0.0152790673191307,0.00189507084485737,0.0236502649906962,0.00851231297814365,0.0739937738200406,0.0148684317412064,0.00264096321557185,0.00264096321557185,0.0253966541192717,0.001,0.0402393777467487,0.001,0.00657288156976672,0.00566715511961343,0.0480424418958561,0.00249178474142895,0.00211883855607171,0.001,0.001,0.0286212663098085,0.0279325267311358,0.001,0.001,0.0493715041784374,0.0709991037538096,0.0672159839142466,0.001,0.001,0.001,0.00174589237071448,0.0215830775632875,0.001,0.00323767711214343,0.00798652520569225,0.00400510318248832,0.001,0.00659419278035856,0.0204394871727113,0.001
