"word","a","ã","ɑ","ɒ","e","ẽ","ə","ᶕ","ɤ","i","ĩ","ɨ","ᶖ","o","õ","ø","ⱺ","ɵ","u","ũ","ʉ","ᶙ","ɯ","ᶌ","ⱳ","y","ỹ"
"green",0.350370557913737,0.0202842322576693,0.0119565261262624,0.00324643603787685,0.107180113706237,0.0104984028782876,0.0264218104076208,0.00336493836970609,0.00679384359243591,0.1869148874447,0.00785781044545974,0.0118782056739601,0.00454740755455913,0.108534316607138,0.00773981894031834,0.00561137440758292,0.001,0.001,0.106354173170247,0.0037590947646571,0.00159123459242652,0.001,0.00572987673941211,0.00336493836970609,0.001,0.001,0.001
"grow",0.341268114247694,0.00628083499667331,0.0114366500332667,0.00336999001996008,0.119677164718183,0.001,0.0365525449101797,0.001,0.00752833998669322,0.19434492538732,0.00461749500998004,0.0206263339986693,0.001,0.120358154167855,0.00224750499001996,0.001,0.001,0.00586499999999995,0.0994789136013687,0.00366134397870925,0.001,0.001,0.0100233499667331,0.001,0.001,0.00266333998669328,0.001
"hair",0.268533946352309,0.0124081153931453,0.00743231201414826,0.001,0.110923725199175,0.001,0.0281880597778803,0.001,0.00718375215381198,0.19913438649766,0.00540714013568304,0.0154999914700513,0.001,0.139641449295142,0.001,0.00313248716242728,0.001,0.001,0.165906352537091,0.00444729060397721,0.001,0.001,0.00526497432485448,0.00515811965811962,0.001,0.0107378974245241,0.001
"half",0.38842639162295,0.0122218855461767,0.0150772952087792,0.00445661688670851,0.127561942094011,0.0050080481607067,0.0287189734128988,0.001,0.00686144578313244,0.156169710492956,0.00300402408035335,0.0173825722049875,0.001,0.12651145271133,0.00400603612053003,0.00300402408035335,0.001,0.001,0.0827261237708174,0.001,0.001,0.001,0.00786345782330919,0.001,0.001,0.001,0.001
"hand",0.375051061765358,0.00668262918607229,0.0191916583499667,0.00505416666666662,0.126713595032158,0.001,0.0311122615879353,0.001,0.0022819333555112,0.148510503992016,0.00910833333333326,0.0156575099800399,0.001,0.11569711133289,0.00876180416943889,0.001,0.001,0.001,0.109009323020626,0.0044652916389443,0.001,0.001,0.00654446662231088,0.001,0.0030791749833666,0.0030791749833666,0.001
"happy",0.351840881900794,0.00543571087638388,0.0149202609274205,0.00357607610865226,0.0928282802924172,0.00900001084786944,0.0260842337065,0.001,0.00628804347826079,0.172602684382788,0.00991074992871399,0.0203902738002256,0.00416396193121004,0.113291012695107,0.00208478694784344,0.001,0.001,0.001,0.138317425707591,0.00344077063264775,0.001,0.001,0.0140168575891694,0.001,0.001,0.00280797824640574,0.001
"hard",0.39889934644268,0.0117830813651803,0.0153644354035151,0.0079234354257991,0.0996009416573552,0.0048596459393812,0.0182695693143218,0.001,0.00804307175123428,0.158214480130648,0.001,0.0339073750425784,0.001,0.112733088846231,0.00497928226481645,0.00338756935888988,0.001,0.001,0.102667825433662,0.00497928226481644,0.001,0.001,0.00338756935888988,0.001,0.001,0.001,0.001
"have_sexual_intercourse",0.298972697839393,0.00872222222222214,0.0151243333438942,0.001,0.133607745959328,0.0107023888730475,0.0153883555640042,0.001,0.00364022220110045,0.19260599964093,0.0122865221937078,0.0156523777841142,0.00152804444022009,0.155785612448572,0.00298016665082533,0.001,0.001,0.00496033330165067,0.102380255362291,0.006940499952476,0.001,0.001,0.00608200002112178,0.001,0.001,0.00364022220110045,0.001
"head",0.325533927959979,0.0055237279972829,0.00973359835419807,0.00204393723014223,0.0966531344563316,0.0023919163068563,0.0302984853166749,0.001,0.00507112970711287,0.146867868168823,0.0064630460139692,0.00775034310736959,0.001,0.1606451337214,0.00437517155368481,0.001,0.001,0.0023919163068563,0.159708521590014,0.0051757489205689,0.00507112970711296,0.001,0.0112301338745103,0.001,0.001,0.00507112970711287,0.001
"hear",0.324948279199177,0.0166870955059577,0.00984545454545451,0.00213409544547269,0.130733659952822,0.0127560545575515,0.0327151545394061,0.001,0.00391060001209702,0.155646201536321,0.0088250136091453,0.0197113500272183,0.001,0.102723707131192,0.001,0.00833332728482429,0.001,0.001,0.135083720437912,0.0122272999455634,0.001,0.001,0.00893866811830878,0.001,0.001,0.00478031815157561,0.001
"heart",0.2513613233016,0.0140210193647791,0.00723681584200018,0.001,0.125929820809509,0.00453800877776609,0.0107390569737717,0.001,0.00526754385964903,0.178534511178145,0.0239064560936607,0.025402475750254,0.001,0.145442982456141,0.00639855960593432,0.00245907016376604,0.001,0.001,0.163804295335811,0.0104105298175578,0.00380847369588309,0.001,0.00745614910529809,0.001,0.001,0.00428290786847358,0.001
"heavy",0.258386929652868,0.00250528505583102,0.00641853848863357,0.00540271493212666,0.156122085929413,0.00528957469676033,0.023766217188549,0.001,0.001,0.232453483896245,0.00325792758374653,0.0349427148719154,0.00540271493212668,0.0860195308585587,0.001,0.00325792758374653,0.001,0.00540271493212668,0.135626499210156,0.001,0.001,0.001,0.0165792126154929,0.00540271493212666,0.001,0.00476321263957753,0.001
"here",0.336388148231837,0.00323583964147177,0.0154355188993083,0.00323583964147177,0.16622641509434,0.00256918866669177,0.0360298491068179,0.001,0.00558962264150942,0.210948800512183,0.00256918866669177,0.0102971886415847,0.00558962264150937,0.110799655406169,0.00335378300003766,0.001,0.001,0.001,0.0593728015666778,0.00492297166672941,0.00558962264150942,0.001,0.00492297166672942,0.00256918866669177,0.00335378300003766,0.001,0.001
"hide",0.310377411076464,0.0129566581123467,0.0149876774868082,0.001,0.0939731903320855,0.00333762582362158,0.0314287032693448,0.001,0.00548387096774184,0.180090780037467,0.00345285159328041,0.0244163225009276,0.001,0.138623002842242,0.00345285159328041,0.00329954836870039,0.001,0.001,0.131801506050879,0.00778341933644228,0.001,0.001,0.0200852580553179,0.001,0.001,0.00444932255305058,0.001
"high",0.340143918054339,0.0180173641156991,0.0135462254681388,0.00330752368096178,0.114254100661875,0.00196146820040074,0.0220549075259884,0.001,0.00388440460120222,0.169057788084717,0.00662427745664737,0.0119123525588514,0.00758574565704814,0.135374243530556,0.00196146820040074,0.00662427745664738,0.001,0.00662427745664735,0.113413431875583,0.001,0.001,0.001,0.00758574565704808,0.00662427745664736,0.001,0.00244220230060111,0.001
"hit",0.321186563044124,0.0101302161634178,0.0118992681304058,0.00928085106382974,0.10939402896335,0.00514042553191483,0.0520646366840785,0.001,0.00726383828088502,0.144748163247972,0.00666243399725363,0.0182695063773163,0.001,0.111130213332201,0.0051404255319148,0.0058482297815716,0.001,0.001,0.151509528460809,0.00312341274897015,0.00184936509958806,0.001,0.0142354808114267,0.001,0.001,0.00312341274897015,0.001
"horn",0.337021532692191,0.0151858706828766,0.0173654011050981,0.00264526206054913,0.126232223609821,0.001,0.0290624384030514,0.001,0.001,0.157943862720193,0.00811589299120113,0.0126075122482308,0.001,0.0939920800111006,0.00673690053048981,0.001,0.001,0.001,0.166082953522545,0.00411320318365052,0.001,0.001,0.00811589299120114,0.001,0.001,0.0027789732478003,0.001
"hot",0.311007128599943,0.0121853091488057,0.0160710427761652,0.00415938428819218,0.12574226220049,0.001,0.0286364156693891,0.001,0.001,0.165045538368055,0.00172634933916737,0.0186127947888792,0.00524890829694316,0.12254938449157,0.001,0.001,0.001,0.001,0.161195651533282,0.00187161920700085,0.001,0.001,0.0093530174004247,0.00208952400875106,0.00350566988294154,0.001,0.001
"house",0.349674308121346,0.00514042553191485,0.0181631064112909,0.00503402556588946,0.109040126838522,0.001,0.0221971319771805,0.001,0.001,0.16477810619895,0.00715743831485957,0.0170666978100536,0.001,0.131725482368596,0.0134212765957446,0.00301701278294475,0.001,0.001,0.117147925425745,0.00453902124828357,0.00726383828088502,0.001,0.00666243399725366,0.001,0.001,0.00797164253054168,0.001
"how",0.388908314267425,0.00931644452012241,0.0206666162146481,0.00218246918485304,0.14987134960501,0.00494156394951012,0.0183423705511567,0.001,0.00494156394951012,0.157294794748125,0.00533572034446113,0.0151102881125584,0.0065573497554653,0.105177079377693,0.00289195069576487,0.001,0.001,0.001,0.0873573674136717,0.00194597534788243,0.00561137440758292,0.001,0.00454740755455913,0.001,0.001,0.001,0.001
"if",0.349569131241063,0.0130319078155745,0.0146240851630073,0.0112623971914327,0.141254800092487,0.001,0.0232943050070072,0.001,0.0079007092198581,0.200650991161885,0.00967021984399993,0.00790070921985807,0.001,0.117016708898987,0.00790070921985807,0.001,0.001,0.001,0.0622235387381268,0.001,0.001,0.001,0.0102600567187138,0.00790070921985809,0.001,0.00453902124828357,0.001
"in_front_of",0.335073371774968,0.0164774044503584,0.0106230111206158,0.00363332224440009,0.152671783417293,0.00210889332446219,0.0295057034079989,0.001,0.00409536112959267,0.164285753361003,0.00488112663561765,0.0182331522140903,0.00238611665557773,0.108869585168288,0.00210889332446219,0.00455740001478525,0.001,0.001,0.114380749611887,0.0051583499667332,0.001,0.001,0.00562038885192577,0.00363332224440009,0.001,0.00469631108154062,0.001
"inside",0.295567838179848,0.00181536273857514,0.0105392156862745,0.00515782161167857,0.135689999086794,0.00181536273857514,0.0208937941111242,0.001,0.001,0.198470816536861,0.00344608821572541,0.00984642153601286,0.001,0.155260818232816,0.00181536273857514,0.001,0.001,0.001,0.134755237890233,0.001,0.00263072547715028,0.001,0.00540295878830569,0.001,0.001,0.00589217643145077,0.001
"kill",0.326606780255197,0.0102878485453335,0.0202604545598558,0.00521212121212117,0.108248127122379,0.00208009090045018,0.0352005455179109,0.001,0.00654400002304184,0.192748182464179,0.00737230301302156,0.0113326363146722,0.001,0.101016661379365,0.00316018180090036,0.00593218181242132,0.001,0.001,0.138785006363279,0.0046003030015006,0.001,0.001,0.00917245451377182,0.001,0.001,0.00244012120060024,0.001
"knee",0.261894532147825,0.0118868263473053,0.0154506363895585,0.00190727635637815,0.0916856680578238,0.00391060001209702,0.0186909090909091,0.001,0.00757726365450908,0.157356920790454,0.010110321780681,0.0148349845763019,0.001,0.166053612256008,0.00935425815036587,0.001,0.001,0.00542272727272722,0.202261455012054,0.00530956269279619,0.001,0.001,0.00478031815157561,0.001,0.001,0.00251212726063026,0.001
"know",0.326133929909378,0.0131741352130573,0.0194301487115858,0.00725601349852844,0.133016557618354,0.00650676125227022,0.0254241666816517,0.001,0.00249850449251647,0.191607112244837,0.0032477567387747,0.0268859368350387,0.001,0.11604355553158,0.00650676125227015,0.001,0.001,0.001,0.0942468807558628,0.00249850449251647,0.00313512614410818,0.001,0.00950377023730311,0.001,0.00388437839036642,0.001,0.001
"laugh",0.343108584812705,0.00743436204514043,0.0203414498303544,0.00528957469676032,0.161459740291019,0.001,0.0269647040760109,0.001,0.00250528505583102,0.203194987744829,0.00288160631978878,0.0198529637557464,0.001,0.095340570743882,0.00250528505583102,0.00766064251587323,0.001,0.001,0.0854496729445655,0.001,0.001,0.001,0.00401057011166205,0.001,0.001,0.001,0.001
"leaf",0.426526933691604,0.00594482206757649,0.0241876577175979,0.00249850449251647,0.145641215210078,0.00399700898503294,0.0207792882703063,0.001,0.001,0.124483832420958,0.0105150180120239,0.0163964053874233,0.001,0.118029316741892,0.00249850449251647,0.00249850449251647,0.001,0.001,0.0623618169067269,0.00976576576576568,0.001,0.001,0.00987839636043223,0.001,0.00249850449251647,0.00249850449251647,0.001
"left",0.369485233472222,0.019983307381746,0.00975128277476452,0.00348166494236658,0.161105115125023,0.00187085863177659,0.0210286198980747,0.001,0.001,0.167808456385658,0.00857647009645629,0.0170232345082957,0.00165314397383244,0.0940919661549502,0.0107536166758977,0.00230628794766488,0.001,0.001,0.0921825797420367,0.001,0.001,0.001,0.0044147277621272,0.001,0.001,0.00448343452710635,0.001
"leg_lower",0.350770716722583,0.010377259665067,0.0243205447261506,0.00630853187242535,0.118984088560468,0.00514042553191489,0.029876578757379,0.001,0.00726383828088494,0.155932387706856,0.00312341274897015,0.0193316714089551,0.001,0.129744089126711,0.00478652340708653,0.001,0.001,0.00514042553191484,0.107202587732337,0.00630853187242533,0.001,0.001,0.00453902124828354,0.001,0.001,0.00184936509958806,0.001
"leg_upper,_thigh",0.305358367544648,0.0210469875153062,0.0198591130152526,0.004966510493657,0.121745818583992,0.001,0.0279672509931324,0.001,0.00298325524682852,0.157038348487325,0.001,0.01843307527205,0.001,0.164134866747875,0.00367921340025667,0.001,0.001,0.001,0.125955904091399,0.00517574892056887,0.001,0.001,0.00726362338085331,0.001,0.001,0.0023919163068563,0.001
"lie_down",0.340533759650145,0.0182233401217868,0.00530556146590066,0.00593908629441621,0.134861930960415,0.00353300505587809,0.02672069542327,0.001,0.00226650252793905,0.152100615785591,0.001,0.0275535156421506,0.001,0.104813191600845,0.00733251263969522,0.001,0.001,0.001,0.14858428996491,0.001,0.001,0.001,0.0052636182795154,0.001,0.001,0.00496837458754234,0.001
"light_not_dark",0.340400510641106,0.0156407305150178,0.0299820120238565,0.001,0.157016561687006,0.001,0.0301812144174725,0.001,0.001,0.151263939756643,0.00249401795211971,0.0110733042042518,0.001,0.123604232652459,0.00299202393615962,0.00398803590423943,0.001,0.001,0.0947506020180908,0.00299202393615962,0.0068263473053892,0.001,0.00981438320962863,0.00249401795211971,0.001,0.00448604188827933,0.001
"light_wgt",0.353997331304241,0.0116132376131714,0.0143701547181878,0.00637569060773477,0.139663997970909,0.00730152481146624,0.0372519711957303,0.001,0.00453774587105715,0.122148912383074,0.00283794473667766,0.0190569137967159,0.00453774587105715,0.169906837206933,0.00559486184169414,0.001,0.001,0.00637569060773475,0.076353352227405,0.00237845855250824,0.001,0.001,0.00669762868370068,0.001,0.001,0.001,0.001
"lip",0.269033278977339,0.00431778239720904,0.0117289979626239,0.005911896414425,0.13997497725989,0.00388686530221078,0.0187954798520402,0.001,0.00530917094998258,0.20115373169951,0.00229275128499478,0.0207782569575873,0.001,0.13574890534746,0.0105658010404062,0.00229275128499478,0.001,0.001,0.150306068302128,0.001,0.001,0.001,0.00690328496719853,0.001,0.001,0.001,0.001
"live",0.30090643561362,0.00364622270610295,0.0141545273090183,0.001,0.11462950462711,0.00655682271819995,0.031959090909091,0.001,0.001,0.206752183511764,0.00984545454545448,0.0198254944656142,0.001,0.130925370471179,0.00769091816367262,0.00617879090304235,0.001,0.001,0.121701884110567,0.00326819089094538,0.001,0.001,0.00882501360914528,0.001,0.001,0.00213409544547269,0.001
"liver",0.360688906590488,0.0158012110335902,0.0154197110366422,0.00687460552900312,0.137760579757916,0.00534860554121114,0.0121009082751926,0.001,0.00675990831792068,0.179458282212334,0.003288999981688,0.0199603026363176,0.001,0.111172254878622,0.001,0.002525999987792,0.001,0.001,0.0959531243323751,0.002525999987792,0.001,0.001,0.00481499996947998,0.00481499996947998,0.002525999987792,0.0042045999743632,0.001
"long",0.332561325098133,0.0125897195051826,0.0194004028142809,0.00239214482046465,0.125555510397004,0.001,0.0302768189111974,0.001,0.00250528505583102,0.156769158945629,0.00754750228050679,0.0206056062836619,0.00325792758374653,0.121869512859651,0.00476321263957753,0.001,0.001,0.001,0.134487271094528,0.001,0.001,0.001,0.00551585516749302,0.001,0.001,0.0089027465431128,0.001
"loud",0.323175573368254,0.0111024518863507,0.0176938074468347,0.00346420738769375,0.0840657999697254,0.00531236292846406,0.024901214854242,0.001,0.0106716147951011,0.148857251986327,0.0114728813976984,0.0187414947882013,0.001,0.166710361992065,0.011903718488948,0.00574320001971366,0.001,0.00346420738769375,0.129584029119891,0.00284815554077031,0.001,0.001,0.0063592518666371,0.00346420738769375,0.001,0.00346420738769375,0.001
"louse",0.246659742715525,0.00338756935888988,0.00633172251987251,0.001,0.130836502433729,0.0125789378181436,0.035060593326903,0.001,0.001,0.265172430259098,0.0116244257895691,0.0391595119171545,0.00259171290592658,0.0655814304405543,0.0157623636299967,0.001,0.001,0.00565550239234444,0.118146975586308,0.00378549758537152,0.00565550239234448,0.001,0.0149665071770334,0.001,0.00565550239234445,0.00338756935888988,0.001
"low",0.299603320490801,0.013312620237561,0.0205333209549892,0.00467440313172105,0.110787066693486,0.00357882168479578,0.0354904867268047,0.001,0.00854263565891464,0.190276320743526,0.00660851939531789,0.00770493638046904,0.001,0.144248113591938,0.00293411626359684,0.001,0.001,0.00854263565891467,0.118655397215904,0.001,0.001,0.001,0.011959992160382,0.001,0.001,0.00254729301087747,0.001
