"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"330","yB_ms","continuant",0.0929431879180506,0.0928663814941241,0.0929997217829804,"YB_MS",139,6,"sɦzj","s",0.0638077300031972,0.0638037705524563,0.063811427536421,0.265214752496621,-0.0980560147875232
"331","yBD_fs","continuant",2.41166068205857,2.41142599907217,2.41192143044197,"YBD_FS",106,6,"ɣɦxzçjv","v",0.0908017308319425,0.0907980397290524,0.0908045162372647,0.291535112163702,0.0910789161876957
"332","yBD_ms","continuant",0.748588737667688,0.748519146578791,0.748834091993306,"YBD_MS",109,6,"ɣɦxzçjv","v",0.0546652081130245,0.0546612255311712,0.0546694884875709,0.305090966979992,0.184520950741573
"333","yBS_fs","continuant",0.756393996171775,0.756308056362385,0.756503209031251,"YBS_FS",108,6,"ɣxvs","s",0.0015799969241976,0.0015796136990214,0.00158029344581789,0.286870360517834,0.058340168401016
"334","yBS_ms","continuant",1.09106550035935,1.09098476953359,1.0911636339314,"YBS_MS",114,6,"ɣxvzjçs","s",0.0618104721291878,0.0618044876829907,0.0618112047469248,0.309733665605297,0.215980697444503
"335","year","continuant",1.21311422725813,1.21293558691574,1.21322453213794,"YEAR",106,6,"ɣhvj","v",0.0636066442832524,0.0635994472959209,0.0636083664616136,0.275519261528147,-0.0226885334758228
"336","yellow","continuant",0.0971187449273939,0.0970558292865196,0.0973929322291834,"YELLOW",134,6,"sjɣvɦz","s",0.0589176272720967,0.0589078657985881,0.0589242613513592,0.309941345052853,0.217381841307611
"337","yesterday","continuant",0.570753810313439,0.570644993376189,0.570779400557203,"YESTERDAY",128,6,"ɦvɣxj","v",0.0993562737071322,0.0993465443031847,0.0993583037479095,0.254807504567584,-0.17609975778831
"338","young","continuant",0.539788268365412,0.539652905020585,0.539827636956897,"YOUNG",96,6,"ɣçzɦs","s",0.0686002190280079,0.0685969734554213,0.0686030161230834,0.249985318024724,-0.212969852181108
"339","yZ_fs","continuant",1.77336810200367,1.77330686836394,1.77358854206715,"YZ_FS",144,6,"zçsj","s",0.0594335393619455,0.0594256541157432,0.0594346438706894,0.271789163314708,-0.0497626560845636
"340","yZ_ms","continuant",2.12432140838365,2.12420641742261,2.12451427716291,"YZ_MS",145,6,"çs","s",0.107615452376211,0.107593518011154,0.107629604945208,0.275207004158949,-0.0249462065380211
"341","yZD_fs","continuant",0.129064912460617,0.128960616705111,0.129121168863936,"YZD_FS",114,6,"ɣxɦvjçz","v",0.0937633039658949,0.0937457909152671,0.0937699221828672,0.318953193144509,0.277696386319029
"342","yZD_ms","continuant",1.61248974189605,1.61227677102078,1.61252891480415,"YZD_MS",120,6,"ɣɦxvçj","v",0.0857536605133785,0.0857495696142246,0.0857635895713692,0.306829269707128,0.1963309965849
"343","yZS_fs","continuant",0.694987337749152,0.694863959327498,0.695182455065971,"YZS_FS",118,6,"ɣxvjçs","s",0.0859016651574443,0.0858972046844776,0.0859060923818798,0.306440777128939,0.193694825145153
"344","yZS_ms","continuant",0.103097994362379,0.102994333343512,0.103189637204801,"YZS_MS",126,6,"ɣvxjsz","s",0.0571438218411432,0.0571410314722515,0.0571485144871145,0.311261716426054,0.226277891497313
"345","1PLE","lateral",-0.442425946197325,-0.442656256880034,-0.442268850509643,"1PLE",21,6,"ʎɬl","ʎ",0.10920634318297,0.109198559288118,0.109215313148679,0.0428533091111464,-0.359319485499993
"346","1PLI","lateral",-1.2385784372086,-1.23886685397938,-1.23852059787863,"1PLI",22,6,"ʎl","ʎ",0.0583313398126392,0.058324608944063,0.0583357640378527,0.0406672428951621,-0.438150186890445
"347","1SG","lateral",-1.79603126938168,-1.79634715395228,-1.7958692912915,"1SG",9,3,"ʎl","ʎ",0.061698871908658,0.0616958387987533,0.0617014098657235,0.0268632017574047,-1.0569974105896
"348","2PL","lateral",-3.49784802999227,-3.49803760909962,-3.49740485662906,"2PL",17,5,"lʎɬ","ʎ",0.0631117141481203,0.0630981823505335,0.0631131973576769,0.0290860839168224,-0.939000370954752
"349","2SG","lateral",-1.21116440683125,-1.21166219615704,-1.21108685873826,"2SG",7,3,"lʎɬ","ʎ",0.0572153542587185,0.0572100656597048,0.0572185068372517,0.0104832958517354,-2.43861775491289
"350","3PL","lateral",-2.40635324886359,-2.40639721044564,-2.40583188704115,"3PL",27,6,"ʎlɬ","ʎ",0.0921998234978612,0.0921880855434817,0.0922047079740267,0.0463152018374784,-0.242012771289347
"351","3SG","lateral",-0.842505943656024,-0.842992370485033,-0.842455865761572,"3SG",18,6,"ɬʎl","ʎ",0.0513501479733067,0.0513465260053764,0.0513515369783997,0.0412903018776776,-0.415277111535249
"352","above","lateral",-2.07440014626955,-2.0748081353935,-2.07434724890831,"ABOVE",33,6,"ʎɬ","ʎ",0.11860898961276,0.118596998630107,0.118614513930601,0.0738101246822715,0.472524689610669
"353","afraid","lateral",-1.70049825461462,-1.70062301795948,-1.70023153780936,"AFRAID",28,6,"ɬl","ɬ",0.0634649158318044,0.0634610741174579,0.0634740269245854,0.0472317855132226,-0.21235326026892
"354","after","lateral",-1.81411541371877,-1.81449522388373,-1.81380534729349,"AFTER",25,6,"l","l",0.0579579858108451,0.0579558874440028,0.0579617795759236,0.0468051136862367,-0.226091103294047
"355","air","lateral",-2.16938916723896,-2.16945489472552,-2.16915549850055,"AIR",11,4,"ʎl","ʎ",0.052371055956024,0.0523659535660417,0.052380162575626,0.0356574795734809,-0.635326982545597
"356","all","lateral",0.454486283638705,0.454284848732811,0.454660015456227,"ALL",33,6,"lʎ","l",0.0605562610407257,0.0605548746045475,0.0605583646258793,0.0594318775915758,0.137718470982525
"357","angry","lateral",-0.669956388064362,-0.670161635300985,-0.669840944355729,"ANGRY",30,6,"ɬʎ","ʎ",0.0622504844167023,0.062241997382158,0.0622579663332494,0.0556807557414484,0.0379180700187813
"358","animal","lateral",-0.684978599185217,-0.685185403337333,-0.684876034649139,"ANIMAL",38,6,"","",0.0595553614764243,0.0595473824242856,0.0595604681520426,0.0650532731850097,0.276751434562562
"359","ant","lateral",-3.25602852821813,-3.25623555510567,-3.2557558890717,"ANT",20,6,"ɬl","ɬ",0.0609182375668122,0.0609088064753998,0.060922848164691,0.045213663769769,-0.27840514441489
"360","arm_lower","lateral",1.73725772530491,1.73709935933816,1.73751935868132,"ARM_LOWER",44,6,"ʎlɬ","l",0.0596185130487159,0.0596146333083037,0.0596231295557471,0.0778615254870376,0.555941147617109
"361","arm_upper","lateral",-1.59618920163456,-1.59642309805829,-1.59576382310666,"ARM_UPPER",43,6,"","",0.0599126144847418,0.0599114670853958,0.059917864325229,0.0777774525024026,0.554250991860794
"362","ashes","lateral",-0.855149017913219,-0.855492983860551,-0.855012173058135,"ASHES",37,6,"ʎɬ","ʎ",0.0657269976041659,0.0657178375635818,0.0657305428271416,0.0631367301239814,0.230654983767378
"363","back","lateral",-0.312109813674405,-0.312213046837225,-0.312002880246848,"BACK",29,6,"ɬl","ɬ",0.113939915545314,0.113938390723065,0.113940789010604,0.045858199627371,-0.257010024079157
"364","bad","lateral",-1.86079840161792,-1.86118832347321,-1.86046584271295,"BAD",32,6,"ɬl","ɬ",0.0507998349355538,0.0507967981459442,0.0508054183991553,0.0523775808514902,-0.0553489541964084
"365","bark","lateral",-2.0490906744523,-2.04923707557126,-2.04882355935056,"BARK",40,6,"","",0.0589807887802866,0.0589770786364878,0.0589892077460482,0.0637504199491293,0.245555627781918
"366","beautiful","lateral",-2.7816363316604,-2.78195341724952,-2.78093690074339,"BEAUTIFUL",31,6,"ʎl","ʎ",0.0591317216965162,0.0591273414151149,0.0591362732125827,0.0548521560817932,0.0150222593220924
"367","because","lateral",1.94011327372464,1.93986960644153,1.94025324413191,"BECAUSE",19,6,"","",0.0402441314063696,0.0402430759589701,0.0402492922151233,0.0446883521884073,-0.296058657763268
