"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"971","taste","front",0.153144212774511,0.153031075640906,0.15348969911274,"TASTE",152,6,"ãẽea","a",0.544756393594926,0.544731360067482,0.544772144556361,0.756203256039362,0.579719269385666
"972","ten","front",1.66446681189335,1.66427197944994,1.66479279089221,"TEN",182,6,"ye","e",0.326882563631645,0.326831940345826,0.326916919671207,0.62635000861614,-0.308094352571163
"973","testicle","front",0.568080956602018,0.567835046754867,0.568502608978126,"TESTICLE",140,6,"ã","ã",0.352656704330452,0.352596225394575,0.352697201084513,0.574475404067149,-0.620373332147275
"974","that","front",0.206629112286717,0.20651755755394,0.206926208800127,"THAT",191,6,"e","e",0.534819264256116,0.534790535460321,0.534835317368755,0.742465413259503,0.474181689340966
"975","that_yonder","front",0.427967619411987,0.427848002486968,0.428106913143776,"THAT_YONDER",184,6,"ẽeĩa","a",0.340959527743425,0.340935730276428,0.340989918740133,0.714830061804668,0.27240246868867
"976","then","front",1.42928824103832,1.42898613536251,1.42945657367459,"THEN",136,6,"ea","a",0.355209293388742,0.355183420112843,0.355215394661001,0.739592888297479,0.452586569564185
"977","there","front",3.17357566118821,3.17337829324269,3.17373419485421,"THERE",172,6,"eẽi","i",0.136350339689413,0.136343922453068,0.136365605534434,0.684136025748841,0.0616038683564611
"978","there_yonder","front",0.172463623187257,0.17235627250367,0.172569675642795,"THERE_YONDER",180,6,"ĩeẽi","i",0.541009121308764,0.540981045210584,0.541010929536276,0.693112538215294,0.122003978711246
"979","thick","front",1.61043342087065,1.61029678106639,1.61059501975106,"THICK",147,6,"ĩã","ã",0.333153706696599,0.333086468445669,0.333176920836482,0.564720129895544,-0.677783178509775
"980","thin","front",2.7013713903907,2.70128358468169,2.701600328894,"THIN",182,6,"ẽøaei","a",0.171089100380362,0.171073915827748,0.171118479059208,0.747390742368078,0.5115792479452
"981","think","front",0.593520860733618,0.5932793237832,0.593784980302037,"THINK",193,6,"ẽĩãea","a",0.298563518187051,0.298536300870299,0.298643192285684,0.693034132495126,0.121472227511461
"982","this","front",0.202924379298724,0.202888500768795,0.202998976379601,"THIS",191,6,"eiẽ","i",0.535432713218348,0.535405086645339,0.535458641143371,0.768052749439393,0.674032719105854
"983","three","front",1.59025749258149,1.58983135493008,1.59029500921242,"THREE",214,6,"ẽi","i",0.258621383444276,0.258601913438459,0.258648360128764,0.677818514810241,0.0196495221880996
"984","throat","front",1.10913643661052,1.10892253990419,1.10936371130652,"THROAT",151,6,"yẽã","ã",0.398051863040595,0.398025610999819,0.398084119655486,0.488637415169661,-1.11895820409173
"985","thunder","front",0.200406076029431,0.200185909364924,0.200464781230949,"THUNDER",171,6,"yãi","i",0.536192882739034,0.536162313923787,0.536240160374867,0.62167338649809,-0.336851381348656
"986","tie","front",1.60573917722512,1.60560576721754,1.60584461070675,"TIE",191,6,"ĩyãẽøi","i",0.333950371763822,0.333934874536101,0.333971102928038,0.66545850430252,-0.0612123965939097
"987","toe","front",1.14267278004194,1.14250023899466,1.14280370003093,"TOE",141,6,"ẽãi","i",0.417068960062053,0.417038619146224,0.41709812556548,0.619091461249281,-0.352668001431991
"988","tongue","front",1.51043509499689,1.51015150722031,1.51050660507408,"TONGUE",209,6,"ẽe","e",0.342995668752236,0.342987787331319,0.343028858665783,0.74691117185918,0.507916918259641
"989","tooth","front",1.43021909484435,1.4299747866173,1.43044505614614,"TOOTH",189,6,"iã","i",0.357202945199127,0.357195922452628,0.357247870712681,0.665893258216611,-0.0583940944234862
"990","touch","front",0.101466709515612,0.101223456007364,0.101659979942708,"TOUCH",166,6,"ẽøãae","a",0.553463505710048,0.553445614850014,0.553494946730625,0.714069056183533,0.267020908631427
"991","tree","front",1.81236454877548,1.81222870825168,1.81259177439695,"TREE",181,6,"øyi","i",0.240198770418588,0.240182498038708,0.240205557999255,0.653822325700323,-0.135989978306789
"992","turn","front",1.00886901721068,1.00878058348303,1.00914114707511,"TURN",191,6,"ỹiyeẽø","i",0.420148208854201,0.420133056382993,0.420179688829512,0.711828933516188,0.251229150614242
"993","twelve","front",1.02114400825367,1.02086149563477,1.02117868794094,"TWELVE",166,6,"i","i",0.437041122160117,0.437019377679324,0.437064306389832,0.641390996441655,-0.214583542002684
"994","twenty","front",1.41479750344714,1.41453550118308,1.41481277375205,"TWENTY",173,6,"yie","i",0.357403183043015,0.357375570202736,0.357405699335252,0.675948349664793,0.00731329677477153
"995","two","front",1.13510460977811,1.13492821100678,1.13555335024701,"TWO",212,6,"ei","i",0.267865548972868,0.267818568385583,0.267872791823282,0.699657689779172,0.16666559033061
"996","ugly","front",1.00267767495406,1.00247925832138,1.00278725813934,"UGLY",132,6,"ẽĩãaei","a",0.403731215214546,0.403729179851594,0.403778774786934,0.730041840261276,0.381867392279427
"997","urinate","front",1.03063903520272,1.03059465143388,1.03080422355505,"URINATE",175,6,"iẽ","i",0.413448030918267,0.413430356475527,0.413477039423425,0.655797713008468,-0.123381746343303
"998","vomit","front",1.24472830438196,1.2444072318994,1.24499966617224,"VOMIT",168,6,"ẽe","e",0.271140858763649,0.271105473542125,0.271150640467288,0.618393019785671,-0.356939459904626
"999","vulva","front",1.59030343192307,1.59018014355046,1.59038796041502,"VULVA",115,6,"yøeiã","i",0.258623599670912,0.258608823757184,0.258636041616627,0.653719446820644,-0.136645688004681
"1000","want","front",1.85083967416201,1.85081712651859,1.85097213024489,"WANT",172,6,"ĩẽa","a",0.268885334251219,0.268854876510435,0.268909667190066,0.682582288262303,0.0512444138817584
"1001","water","front",1.1760502458547,1.17570419326497,1.17624314215754,"WATER",185,6,"ẽãia","a",0.396368830956278,0.396326743635088,0.396414810898601,0.659096972721224,-0.102246600589811
"1002","weak","front",0.168831514750389,0.168727555442069,0.169065536261681,"WEAK",154,6,"yeøĩ","e",0.541604393661206,0.541580798478704,0.541634608188329,0.675304027751892,0.00307173995999843
"1003","wet","front",0.173709394508309,0.173535718968255,0.173919166853029,"WET",171,6,"øi","i",0.54140230629165,0.54138106229749,0.541451867595769,0.66760105931927,-0.0473054742649695
"1004","what","front",0.168763992338263,0.168265607537331,0.168898585343941,"WHAT",207,6,"ẽĩeaã","a",0.541443689024776,0.541415774924671,0.54147826901562,0.76935785859738,0.68462273799177
"1005","when","front",1.71601067111703,1.71588994804656,1.71617332634913,"WHEN",188,6,"øãẽea","a",0.31982289235966,0.319818804489344,0.319845167678586,0.704745948403451,0.201770487965456
