"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"467","hair","vowel",-3.30691168380079,-3.30706792632821,-3.30690622577322,"HAIR",234,6,"õẽɒɑɯᶖaʉɵãⱳĩeᶕᶙỹⱺ","õ",0.931291701264468,0.931286630227138,0.931297224801379,0.466457539620743,-0.0355472885539747
"468","half","vowel",-5.07617026883838,-5.07622324448724,-5.07584281299469,"HALF",166,6,"ũyĩõᶖuᶌʉɵãiⱳɑɤᶕɨᶙỹⱺ","ũ",0.978813294641112,0.978810232303537,0.978819390572106,0.453820592511668,-0.108942810136944
"469","hand","vowel",-4.27208261858084,-4.27230577054498,-4.27189264184558,"HAND",240,6,"ẽãøɤᶖᶌʉɵiyũuɒᶕɯᶙoỹⱺ","ẽ",0.963587123809914,0.963582545866299,0.963589307875799,0.478261346395245,0.0327819120465762
"470","happy","vowel",-4.12056972528565,-4.12082333196529,-4.12027844778381,"HAPPY",184,6,"õãøᶌʉɵeⱳɑũᶕioᶙỹⱺ","ø",0.959713447139109,0.959710182257407,0.959721577419589,0.473267983713376,0.00389821187690404
"471","hard","vowel",-4.45368944889158,-4.45389460107374,-4.45358586311662,"HARD",209,6,"ĩyɯəᶖᶌeʉɵuõiⱳoᶕẽᶙãỹⱺ","ĩ",0.967757002332687,0.96774654481517,0.967766098547265,0.440811673087323,-0.184861779181156
"472","have_sexual_intercourse","vowel",-3.9409963910887,-3.94123648198999,-3.94081779150051,"HAVE_SEXUAL_INTERCOURSE",126,6,"ɒøõãəᶌɨʉɯuⱳᶖaᶕᶙiɤỹeⱺy","ɒ",0.954620458921639,0.954616326861524,0.954631465728986,0.463968117738767,-0.0499831032179981
"473","head","vowel",-3.74807682310122,-3.7482774486515,-3.74787459659118,"HEAD",239,6,"ɨẽøãᶖɑɒᶌeĩɤiⱳõaᶕᶙỹⱺ","ø",0.948459390429635,0.948456909406329,0.94846296026916,0.460661967087217,-0.0691712439413032
"474","hear","vowel",-1.75661216948473,-1.7567494142974,-1.75650030272976,"HEAR",220,6,"õɑᶖᶌɒʉɵⱳioɤɨᶕᶙaỹⱺ","õ",0.822327604856088,0.822299511895261,0.822344343692424,0.467631418705289,-0.0287435299053547
"475","heart","vowel",-3.27212950203256,-3.27251115552813,-3.27196493131515,"HEART",228,6,"ɒɑəᶖaᶌɵⱳiᶕᶙỹɯⱺ","ɒ",0.92973769793356,0.929732160186831,0.92974467124133,0.460187048236652,-0.0719291745357605
"476","heavy","vowel",-4.07085658496421,-4.07114117287899,-4.07078064072701,"HEAVY",221,6,"õãũɤɑĩoaʉⱳᶕᶙỹⱺ","õ",0.958367633828208,0.958365523926996,0.958372389312757,0.452837278410133,-0.114667176549452
"477","here","vowel",-3.57383017495789,-3.57421741211652,-3.57376396998002,"HERE",212,6,"ãyuĩøɯõɨẽɵᶕɤᶙỹⱺɒ","y",0.942227158483745,0.942221848388365,0.942236527855523,0.521941373318054,0.285010249623017
"478","hide","vowel",-4.94587957751322,-4.94601850283771,-4.94570760402898,"HIDE",217,6,"ɒĩõᶖᶌeʉɵⱳɑaẽãᶕɤᶙiỹⱺ","ɒ",0.976857403594217,0.976851994924783,0.976860568692458,0.464918750273175,-0.0444693265547675
"479","high","vowel",-3.24017655935691,-3.2402844546891,-3.23978798747902,"HIGH",173,6,"ũõẽĩyɨɯʉⱳɑɤeuᶕiᶙỹⱺ","ũ",0.92826636765635,0.928261131989209,0.928277154656508,0.479714154524465,0.0411805868821196
"480","hit","vowel",-3.29040701450315,-3.29045206485216,-3.2902613296603,"HIT",235,6,"ɑᶖᶌũiɨɵãⱳoaeᶕᶙĩỹⱺ","ᶖ",0.930557348580121,0.930551905383303,0.930562419588176,0.45923123788038,-0.0774809979951945
